persona_id,edad,genero,provincia,zona_urbana,nivel_educativo,preferencia_contacto,antiguedad_cliente,hijos,tamano_hogar,ocupacion,vivienda_propia,posee_auto,ingresos_mensuales,ahorro_mensual,deuda_tarjeta,cantidad_polizas,suma_asegurada_total,prima_promedio,cantidad_pagos,cuotas_cumplidas,cuotas_impagas,pagos_parciales,ratio_cuotas_cumplidas,monto_promedio_pago,cantidad_siniestros,monto_promedio_siniestro,dias_desde_ultimo_siniestro,tiene_auto,tiene_hogar,tiene_vida,tiene_salud,tiene_accidentes,tiene_mascotas,tiene_riesgos,costo_mensual_total_seguro,deuda_frac_ingreso,ahorro_frac_ingreso,producto_objetivo,adquirio
355,31,0,Neuquen,1,universitario,email,201,0,3,comerciante,0,1,718853.87,77751.94,92696.99,2,7018916.47,150704.96,2,0,0,2,0.0,5208.29,1,1008523.53,15,1,1,0,0,0,0,0,25117.49,0.129,0.108,Accidentes,0
356,61,0,Cordoba,1,terciario,email,2098,0,4,empleado,1,0,796249.0,19127.51,143147.54,1,487471.93,40344.33,24,14,5,5,0.583,2346.31,0,0.0,9999,0,0,0,0,1,0,0,3362.03,0.18,0.024,Hogar,1
357,64,0,Cordoba,0,secundario,email,1842,1,2,comerciante,1,0,365176.24,38029.95,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.0,0.104,Salud,0
358,84,0,Entre Rios,0,universitario,telefono,1747,0,3,empleado,1,0,967416.59,139184.97,28220.79,1,3660111.45,94455.33,24,23,0,1,0.958,7667.51,0,0.0,9999,0,1,0,0,0,0,0,7871.28,0.029,0.144,Ninguno,0
359,74,0,Rio Negro,0,terciario,email,1444,1,1,jubilado,1,1,324561.9,22541.56,34297.29,1,5189597.21,140678.5,24,18,1,5,0.75,10258.98,0,0.0,9999,1,0,0,0,0,0,0,11723.21,0.106,0.069,Hogar,1
360,51,0,Misiones,1,terciario,email,1274,1,2,autonomo,1,1,729811.54,64707.28,207898.75,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.285,0.089,Hogar,1
361,47,1,Mendoza,1,universitario,email,1255,1,1,profesional,1,1,1775846.66,231403.34,297603.24,2,4971229.02,114411.68,48,43,0,5,0.896,9232.53,1,585878.23,1175,1,0,0,1,0,0,0,19068.61,0.168,0.13,Riesgos,0
362,85,0,La Pampa,1,secundario,email,2155,0,3,jubilado,0,1,644231.98,0.0,95092.67,2,4164995.93,103124.15,48,17,22,9,0.354,3984.66,2,400552.26,1758,1,0,0,0,1,0,0,17187.36,0.148,0.0,Mascotas,0
363,65,0,CABA,1,primario,telefono,1703,0,2,jubilado,1,0,379633.63,44901.55,70826.61,1,2052031.98,111890.6,24,19,0,5,0.792,8538.62,1,181770.87,1321,1,0,0,0,0,0,0,9324.22,0.187,0.118,Hogar,0
364,71,1,Salta,1,secundario,email,1298,3,1,jubilado,1,0,904424.95,18636.81,19260.26,2,6782410.77,103891.8,48,32,8,8,0.667,6456.9,0,0.0,9999,1,0,1,0,0,0,0,17315.3,0.021,0.021,Hogar,1
365,68,1,Chubut,0,secundario,email,217,2,2,empleado,1,0,852839.18,4901.44,20183.69,1,3556801.69,200953.12,1,1,0,0,1.0,16626.36,1,2751167.7,-159,1,0,0,0,0,0,0,16746.09,0.024,0.006,Salud,0
366,84,0,Neuquen,0,universitario,email,1979,2,2,jubilado,1,0,576111.34,13064.37,92127.82,1,2641307.72,100086.68,24,14,6,4,0.583,5775.74,1,1225675.49,1517,0,0,0,1,0,0,0,8340.56,0.16,0.023,Ninguno,0
367,58,1,CABA,1,secundario,email,1083,1,4,empleado,1,1,882482.6,134482.06,46193.95,2,7252205.34,128131.76,47,45,0,2,0.957,10360.2,0,0.0,9999,1,1,0,0,0,0,0,21355.29,0.052,0.152,Salud,1
368,59,0,San Luis,0,secundario,telefono,1568,1,3,empleado,1,1,790401.64,73760.76,102501.83,2,7269231.53,137499.9,48,41,1,6,0.854,10737.47,0,0.0,9999,1,1,0,0,0,0,0,22916.65,0.13,0.093,Salud,1
369,20,0,Santa Fe,0,primario,email,445,0,2,empleado,0,0,699849.13,159639.79,152381.67,1,6224091.24,129933.75,7,6,0,1,0.857,9922.33,1,4018809.92,116,0,0,0,1,0,0,0,10827.81,0.218,0.228,Hogar,1
370,39,0,Rio Negro,0,secundario,telefono,276,2,5,empleado,1,1,640524.85,81164.37,0.0,1,8687741.41,200159.24,1,1,0,0,1.0,16433.13,1,989580.93,4,1,0,0,0,0,0,0,16679.94,0.0,0.127,Hogar,1
371,73,0,La Pampa,1,secundario,telefono,2097,0,5,jubilado,1,0,315578.25,31647.84,73772.33,2,3081474.99,71701.92,48,37,4,7,0.771,5225.56,0,0.0,9999,0,1,0,1,0,0,0,11950.32,0.234,0.1,Mascotas,1
372,40,0,La Pampa,1,universitario,email,2032,3,4,empleado,0,0,557919.79,77142.8,0.0,3,9157507.4,92017.71,72,66,0,6,0.917,7354.37,1,3978195.03,1540,0,1,0,1,0,1,0,23004.43,0.0,0.138,Vida,1
373,33,0,Rio Negro,1,terciario,whatsapp,1547,0,1,empleado,1,0,646404.97,1782.48,150887.95,2,6584998.32,145082.21,48,23,15,10,0.479,7328.86,1,1303575.23,1095,1,1,0,0,0,0,0,24180.37,0.233,0.003,Salud,0
374,44,0,San Luis,1,secundario,whatsapp,833,1,4,empleado,1,1,1007310.97,178575.49,289261.77,2,6469715.63,140821.1,42,37,0,5,0.881,11125.11,0,0.0,9999,0,1,0,1,0,0,0,23470.18,0.287,0.177,Vida,1
375,84,0,San Luis,1,terciario,email,815,0,4,autonomo,1,0,822791.09,0.0,164553.24,2,9061891.07,140924.1,45,18,14,13,0.4,6799.59,0,0.0,9999,1,1,0,0,0,0,0,23487.35,0.2,0.0,Riesgos,1
376,77,0,Neuquen,0,secundario,telefono,1510,0,4,empleado,1,1,561076.45,99243.59,81895.25,2,8180889.74,142458.67,48,44,0,4,0.917,11564.24,2,1399470.45,814,1,0,0,1,0,0,0,23743.11,0.146,0.177,Hogar,1
377,72,0,Santa Fe,1,secundario,email,1053,0,1,jubilado,1,0,166212.31,18061.19,34052.92,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.205,0.109,Hogar,0
378,27,1,La Pampa,1,primario,telefono,1826,2,4,empleado,0,1,511231.43,27966.57,71187.4,1,5865295.94,201810.27,24,15,3,6,0.625,12544.36,2,2214121.72,1390,1,0,0,0,0,0,0,16817.52,0.139,0.055,Salud,0
379,24,1,Entre Rios,1,secundario,whatsapp,1592,1,3,autonomo,1,0,2202470.76,50435.71,75969.02,3,4051223.05,59215.2,72,43,9,20,0.597,3897.74,0,0.0,9999,0,0,1,0,0,1,1,14803.8,0.034,0.023,Salud,0
380,31,1,Salta,0,secundario,whatsapp,306,1,4,empleado,0,1,836621.36,107217.71,127219.82,3,10388360.25,109926.76,11,10,0,1,0.909,7854.74,0,0.0,9999,1,0,0,1,0,1,0,27481.69,0.152,0.128,Vida,1
381,63,0,Cordoba,1,secundario,email,626,1,4,comerciante,0,1,1398924.43,137834.21,226992.76,2,12028511.93,169597.67,27,15,5,7,0.556,9666.22,2,3069357.21,1,1,0,0,1,0,0,0,28266.28,0.162,0.099,Accidentes,1
382,77,1,San Luis,1,secundario,email,1386,1,2,autonomo,1,1,1078036.48,97426.09,278975.28,2,9461604.69,131846.14,48,28,7,13,0.583,8329.84,0,0.0,9999,1,0,1,0,0,0,0,21974.36,0.259,0.09,Salud,1
383,60,0,Entre Rios,1,secundario,whatsapp,870,2,2,desempleado,1,1,57049.74,4792.87,5834.48,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.102,0.084,Vida,0
384,40,1,Cordoba,0,primario,whatsapp,118,0,3,profesional,0,0,2357030.37,402251.92,0.0,3,4282917.9,74686.44,5,5,0,0,1.0,6114.85,0,0.0,9999,0,1,1,0,1,0,0,18671.61,0.0,0.171,Riesgos,1
385,36,0,Santa Fe,1,secundario,telefono,806,1,4,comerciante,1,1,762884.26,88751.87,15198.03,2,5535338.54,138708.8,37,32,0,5,0.865,10899.75,0,0.0,9999,1,1,0,0,0,0,0,23118.13,0.02,0.116,Vida,0
386,78,0,Cordoba,1,secundario,email,295,3,3,empleado,0,1,676633.36,0.0,170112.91,2,5281735.26,76225.85,9,3,5,1,0.333,1891.47,0,0.0,9999,0,0,1,1,0,0,0,12704.31,0.251,0.0,Hogar,0
387,22,0,Rio Negro,1,secundario,email,929,0,3,autonomo,1,1,683177.03,47777.92,15933.58,2,7384421.06,159061.04,42,31,2,9,0.738,11564.71,0,0.0,9999,1,1,0,0,0,0,0,26510.17,0.023,0.07,Accidentes,1
388,72,0,Entre Rios,1,secundario,telefono,1945,3,1,empleado,1,0,753297.75,11099.74,0.0,2,9239985.15,106985.93,48,31,7,10,0.646,6960.42,1,1869025.74,1375,0,1,0,1,0,0,0,17830.99,0.0,0.015,Ninguno,0
389,30,1,Tucuman,1,secundario,whatsapp,322,0,3,empleado,0,0,338428.3,0.0,35838.31,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.106,0.0,Ninguno,0
390,56,0,La Pampa,0,terciario,telefono,1449,2,1,desempleado,1,1,59887.42,968.43,5000.07,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.083,0.016,Vida,0
391,61,0,San Luis,1,universitario,email,1312,1,3,profesional,0,1,1646007.27,126880.4,131819.61,3,6529031.83,105088.45,72,56,3,13,0.778,7676.12,2,960559.15,740,1,1,0,0,0,1,0,26272.11,0.08,0.077,Salud,1
392,56,0,Salta,0,primario,telefono,125,2,4,desempleado,1,1,52977.14,4814.12,8709.69,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.164,0.091,Vida,0
393,75,0,CABA,1,primario,email,1277,0,1,jubilado,1,1,878667.15,112356.79,183415.82,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.209,0.128,Salud,1
394,68,1,Cordoba,1,primario,telefono,483,2,2,jubilado,0,1,311425.41,24550.47,41129.34,1,3488964.85,118334.64,6,2,1,3,0.333,5618.46,1,1783162.92,130,1,0,0,0,0,0,0,9861.22,0.132,0.079,Ninguno,0
395,26,1,Neuquen,1,secundario,whatsapp,1041,1,1,autonomo,0,1,1352728.62,236325.69,244558.22,3,17302120.62,142028.88,69,56,0,13,0.812,11143.4,1,2769390.69,325,1,1,0,1,0,0,0,35507.22,0.181,0.175,Mascotas,1
396,73,1,Rio Negro,1,primario,whatsapp,1605,2,4,jubilado,1,1,400605.14,0.0,46149.25,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.115,0.0,Salud,0
397,39,0,Neuquen,1,secundario,telefono,879,2,2,empleado,1,0,998916.74,90617.59,79620.82,3,10476563.33,127555.05,60,43,0,17,0.717,8912.84,1,102488.76,657,1,1,1,0,0,0,0,31888.76,0.08,0.091,Salud,0
398,74,0,San Luis,1,terciario,email,1958,2,1,jubilado,1,1,705128.17,85710.92,185000.75,1,6299786.47,216103.37,24,17,0,7,0.708,16117.93,1,2110668.91,1349,1,0,0,0,0,0,0,18008.61,0.262,0.122,Salud,1
399,45,1,San Luis,1,terciario,whatsapp,225,1,1,autonomo,1,1,1150215.55,112241.31,144419.25,1,4700210.76,134532.06,2,0,1,1,0.0,3634.16,0,0.0,9999,1,0,0,0,0,0,0,11211.0,0.126,0.098,Accidentes,0
400,19,0,Chubut,1,terciario,telefono,817,0,4,estudiante,1,1,187970.23,17886.52,34450.02,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.183,0.095,Hogar,0
401,72,0,Santa Fe,1,sin_estudios,whatsapp,981,0,1,jubilado,0,0,283277.19,11133.31,50405.26,2,5613045.35,72465.5,48,29,10,9,0.604,4183.68,0,0.0,9999,1,0,0,1,0,0,0,12077.58,0.178,0.039,Ninguno,0
402,50,0,Chubut,1,universitario,telefono,1358,2,4,comerciante,1,1,748719.3,21943.09,52416.18,1,4030295.9,215758.53,24,13,6,5,0.542,11555.41,0,0.0,9999,1,0,0,0,0,0,0,17979.88,0.07,0.029,Salud,1
403,47,1,Santa Fe,1,secundario,email,84,2,3,profesional,1,0,1773585.78,142458.9,130889.43,2,6997660.85,129606.32,2,1,0,1,0.5,9047.76,1,1418471.59,-61,1,1,0,0,0,0,0,21601.05,0.074,0.08,Vida,1
404,60,1,Tucuman,1,universitario,email,1169,0,3,profesional,1,1,1488703.26,299352.71,190056.25,2,3744848.66,48995.12,48,41,0,7,0.854,3823.4,0,0.0,9999,0,0,1,0,0,1,0,8165.85,0.128,0.201,Accidentes,1
405,42,1,Santa Fe,1,secundario,whatsapp,609,0,2,empleado,1,1,589267.16,69309.66,105997.06,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.18,0.118,Salud,1
406,64,1,Cordoba,1,secundario,telefono,1577,1,5,empleado,1,1,611014.83,65026.97,126713.59,3,7765868.31,115928.39,72,52,7,13,0.722,7913.32,1,148345.61,1190,1,1,0,0,1,0,0,28982.1,0.207,0.106,Vida,0
407,54,0,CABA,1,secundario,whatsapp,1999,1,2,comerciante,1,1,1040619.93,146438.37,319985.45,1,4948333.5,197786.89,24,19,0,5,0.792,15152.6,1,269453.66,1557,1,0,0,0,0,0,0,16482.24,0.307,0.141,Riesgos,0
408,33,1,Santa Fe,0,terciario,email,695,0,5,desempleado,0,1,72339.67,2884.56,11182.55,1,609817.22,26999.58,12,8,3,1,0.667,1634.49,0,0.0,9999,1,0,0,0,0,0,0,2249.97,0.155,0.04,Ninguno,0
409,64,0,Misiones,1,secundario,whatsapp,145,1,3,empleado,1,0,519035.7,68435.63,161966.31,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.312,0.132,Vida,0
410,39,0,Misiones,1,secundario,whatsapp,1065,0,3,desempleado,1,0,74462.7,4571.24,12362.09,1,200057.18,7367.16,24,15,3,6,0.625,466.65,0,0.0,9999,0,0,0,0,0,1,0,613.93,0.166,0.061,Hogar,1
411,68,0,Buenos Aires,0,sin_estudios,whatsapp,1291,3,4,empleado,0,0,330203.6,14365.7,46339.06,2,4898561.76,72226.59,48,28,5,15,0.583,4769.48,1,2233764.97,610,1,0,1,0,0,0,0,12037.76,0.14,0.044,Ninguno,0
412,75,0,Cordoba,1,terciario,email,900,2,3,empleado,1,1,443683.58,38423.83,104136.71,2,4784072.56,114273.2,35,25,4,6,0.714,7615.1,0,0.0,9999,1,1,0,0,0,0,0,19045.53,0.235,0.087,Salud,1
413,19,1,La Pampa,0,terciario,telefono,1119,0,5,empleado,1,0,138764.32,8422.01,17472.11,1,871599.03,27848.57,24,17,4,3,0.708,1785.21,0,0.0,9999,0,1,0,0,0,0,0,2320.71,0.126,0.061,Ninguno,0
414,61,0,Tucuman,1,primario,telefono,1011,0,4,empleado,0,1,793048.58,89640.3,48085.68,1,4152950.3,182967.34,24,21,0,3,0.875,14627.78,0,0.0,9999,1,0,0,0,0,0,0,15247.28,0.061,0.113,Mascotas,1
415,49,0,Salta,1,universitario,whatsapp,1881,1,3,profesional,1,1,3696366.94,0.0,536852.94,1,6579057.54,163889.75,24,13,6,5,0.542,9313.97,1,1389184.79,1360,1,0,0,0,0,0,0,13657.48,0.145,0.0,Hogar,1
416,78,0,Misiones,1,secundario,whatsapp,441,2,2,jubilado,1,0,437098.14,64285.02,48519.63,1,2190011.91,54652.37,7,7,0,0,1.0,4543.18,0,0.0,9999,0,0,1,0,0,0,0,4554.36,0.111,0.147,Hogar,1
417,32,0,Santa Fe,1,universitario,whatsapp,1016,3,5,profesional,1,1,1239613.9,46963.28,196665.56,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.159,0.038,Vida,0
418,80,0,San Luis,1,universitario,email,1393,0,3,jubilado,1,1,243220.83,29638.43,43473.67,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.179,0.122,Ninguno,0
419,42,0,Cordoba,0,secundario,telefono,1536,2,5,desempleado,1,1,75667.54,788.36,4978.39,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.066,0.01,Vida,1
420,46,1,Cordoba,1,terciario,whatsapp,1896,3,1,empleado,1,0,963021.8,0.0,140170.21,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.146,0.0,Hogar,1
421,66,0,Cordoba,0,terciario,whatsapp,1394,1,4,jubilado,0,0,593840.25,50294.06,19807.67,3,5292286.94,110993.12,72,59,0,13,0.819,8599.94,2,670347.1,777,1,0,0,1,0,1,0,27748.28,0.033,0.085,Ninguno,0
422,62,1,CABA,1,terciario,whatsapp,1631,1,3,empleado,1,0,565463.69,35810.98,7320.24,1,2110048.61,61919.08,24,19,1,4,0.792,4522.42,0,0.0,9999,0,0,1,0,0,0,0,5159.92,0.013,0.063,Hogar,1
423,35,1,Mendoza,0,terciario,whatsapp,2006,0,1,empleado,0,1,664846.51,95019.91,62473.17,2,7433612.92,151018.5,48,42,0,6,0.875,11762.05,0,0.0,9999,1,0,0,1,0,0,0,25169.75,0.094,0.143,Mascotas,1
424,63,0,Buenos Aires,1,secundario,telefono,765,0,4,autonomo,1,1,630604.96,79730.32,167827.62,1,6109390.21,179853.23,24,17,2,5,0.708,12104.99,0,0.0,9999,1,0,0,0,0,0,0,14987.77,0.266,0.126,Salud,1
425,29,1,Mendoza,1,primario,telefono,1595,1,2,empleado,0,0,218765.85,0.0,50555.04,2,4178007.31,67657.87,48,26,12,10,0.542,3545.03,0,0.0,9999,1,0,0,0,0,0,1,11276.31,0.231,0.0,Vida,0
426,73,0,CABA,1,universitario,whatsapp,542,3,3,empleado,1,1,918338.87,0.0,69039.14,2,8668559.59,137727.96,19,7,7,5,0.368,6081.16,0,0.0,9999,1,0,0,1,0,0,0,22954.66,0.075,0.0,Hogar,0
427,44,0,Cordoba,0,sin_estudios,email,510,0,2,comerciante,1,0,1243705.06,73303.23,223441.4,3,7754878.54,116689.78,22,12,4,6,0.545,6806.51,0,0.0,9999,1,0,1,0,0,0,1,29172.44,0.18,0.059,Accidentes,1
428,39,1,Santa Fe,1,secundario,email,30,1,4,desempleado,1,0,101651.99,4066.25,10539.36,1,501212.48,13119.39,1,0,1,0,0.0,0.0,0,0.0,9999,0,0,1,0,0,0,0,1093.28,0.104,0.04,Hogar,0
429,23,0,Santa Fe,1,secundario,email,180,1,2,autonomo,1,0,445694.35,51556.48,0.0,1,2798201.87,186698.68,1,1,0,0,1.0,15591.23,0,0.0,9999,1,0,0,0,0,0,0,15558.22,0.0,0.116,Mascotas,0
430,36,0,CABA,1,secundario,email,864,0,1,empleado,1,0,859681.32,80614.71,21606.6,2,7587414.91,113868.75,44,32,0,12,0.727,8504.63,0,0.0,9999,0,1,0,1,0,0,0,18978.12,0.025,0.094,Ninguno,0
431,49,0,CABA,1,secundario,whatsapp,1136,1,3,comerciante,1,0,1415310.7,249904.9,293351.78,2,7011603.13,147462.24,48,43,0,5,0.896,11929.68,2,2082643.47,586,1,0,0,1,0,0,0,24577.04,0.207,0.177,Riesgos,1
432,80,0,Misiones,1,secundario,email,1459,1,5,jubilado,1,0,679362.74,27945.81,52692.51,2,10309741.86,132475.38,48,27,5,16,0.562,8503.64,0,0.0,9999,1,1,0,0,0,0,0,22079.23,0.078,0.041,Ninguno,0
433,37,0,Cordoba,1,secundario,email,547,1,3,profesional,0,1,2115565.39,91473.53,0.0,2,8761740.99,158655.01,30,22,3,5,0.733,10890.65,3,1045009.99,39,1,0,0,1,0,0,0,26442.5,0.0,0.043,Hogar,1
434,47,0,Mendoza,1,primario,whatsapp,386,2,1,empleado,1,0,911763.51,15019.91,159377.88,2,5889667.95,105756.58,3,1,2,0,0.333,2860.89,2,814569.15,21,0,1,0,1,0,0,0,17626.1,0.175,0.016,Vida,0
435,79,0,Chubut,0,terciario,whatsapp,2139,3,1,empleado,0,0,486833.49,17087.44,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.0,0.035,Salud,0
436,39,1,Rio Negro,1,terciario,email,2174,1,1,empleado,1,0,743345.97,0.0,58354.63,1,3719006.38,143438.71,24,12,8,4,0.5,7006.22,2,1443866.61,2038,1,0,0,0,0,0,0,11953.23,0.079,0.0,Salud,1
437,56,1,Mendoza,1,universitario,whatsapp,1232,3,1,profesional,1,1,1656499.99,73633.61,259301.94,4,11437669.26,117168.87,96,56,18,22,0.583,7076.41,1,1407403.24,821,1,1,1,1,0,0,0,39056.29,0.157,0.044,Riesgos,1
438,80,0,Neuquen,1,primario,whatsapp,377,1,3,jubilado,1,1,422936.38,54986.02,79431.62,1,2244870.56,184332.85,8,8,0,0,1.0,15235.4,0,0.0,9999,1,0,0,0,0,0,0,15361.07,0.188,0.13,Mascotas,0
439,38,0,Misiones,1,universitario,email,1478,2,1,empleado,1,0,1404795.89,159850.9,12394.43,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.009,0.114,Vida,1
440,34,1,Neuquen,0,universitario,whatsapp,1667,2,2,profesional,0,0,1414087.24,139764.09,275663.06,2,4598666.24,88380.51,48,34,2,12,0.708,6434.72,1,542588.44,1351,0,0,1,1,0,0,0,14730.08,0.195,0.099,Riesgos,1
441,51,1,Chubut,0,terciario,email,1043,0,2,empleado,1,1,1058196.05,80682.78,369992.98,1,3160561.89,152193.96,24,18,3,3,0.75,10170.7,3,1379192.84,575,1,0,0,0,0,0,0,12682.83,0.35,0.076,Hogar,1
442,43,1,Entre Rios,1,secundario,email,238,1,1,empleado,1,1,549066.56,23597.26,111894.23,2,7783617.65,130971.95,6,2,3,1,0.333,5412.14,0,0.0,9999,1,0,0,1,0,0,0,21828.66,0.204,0.043,Vida,0
443,24,0,Buenos Aires,1,secundario,telefono,197,0,3,empleado,1,1,1001460.91,118817.04,178288.74,1,4452557.89,176235.74,1,1,0,0,1.0,14968.73,1,927690.48,-111,1,0,0,0,0,0,0,14686.31,0.178,0.119,Salud,1
444,64,1,Santa Fe,1,secundario,email,1552,1,4,empleado,1,1,626492.37,32588.68,0.0,2,7829775.51,117718.98,48,32,3,13,0.667,8126.44,0,0.0,9999,1,0,1,0,0,0,0,19619.83,0.0,0.052,Salud,1
445,37,1,Santa Fe,1,universitario,whatsapp,553,1,3,comerciante,1,1,1401114.54,172623.02,189649.15,3,11300593.77,111279.19,27,22,0,5,0.815,9162.98,0,0.0,9999,1,1,1,0,0,0,0,27819.8,0.135,0.123,Accidentes,1
446,34,1,Salta,1,secundario,telefono,216,1,2,desempleado,0,1,75893.01,1268.64,15708.31,2,2832226.48,32877.43,2,0,1,1,0.0,612.97,0,0.0,9999,1,1,0,0,0,0,0,5479.57,0.207,0.017,Vida,0
447,18,0,Salta,1,terciario,email,922,0,1,autonomo,1,1,876515.18,5741.28,153326.87,1,5718164.34,142189.39,24,12,9,3,0.5,6890.92,1,305424.62,762,1,0,0,0,0,0,0,11849.12,0.175,0.007,Salud,0
448,35,1,Chubut,0,secundario,whatsapp,241,2,1,desempleado,1,0,22610.91,2601.24,1534.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.068,0.115,Hogar,0
449,55,1,Chubut,0,terciario,telefono,264,1,5,profesional,1,1,1875277.84,43644.85,336299.73,3,9192551.94,113575.4,16,4,8,4,0.25,3300.65,0,0.0,9999,1,1,0,0,0,0,1,28393.85,0.179,0.023,Vida,0
450,47,0,Cordoba,0,secundario,email,1539,1,2,empleado,0,1,513792.47,54641.11,107883.72,2,9297201.22,132775.92,48,37,0,11,0.771,10147.93,0,0.0,9999,1,0,0,1,0,0,0,22129.32,0.21,0.106,Vida,0
451,26,1,Entre Rios,1,universitario,email,325,0,2,profesional,0,0,1376626.85,130197.9,165794.1,1,812308.91,30189.43,2,1,0,1,0.5,1766.78,0,0.0,9999,0,0,0,0,0,1,0,2515.79,0.12,0.095,Accidentes,0
452,19,0,Neuquen,0,terciario,email,465,0,1,estudiante,1,1,75063.42,12495.83,12969.66,1,1040074.48,26756.07,7,7,0,0,1.0,2235.8,0,0.0,9999,1,0,0,0,0,0,0,2229.67,0.173,0.166,Hogar,0
453,33,0,CABA,1,universitario,telefono,212,2,4,empleado,0,0,657411.85,0.0,125692.5,2,4073789.17,103584.98,2,0,1,1,0.0,2296.26,2,1623988.01,-146,1,0,0,0,0,0,1,17264.16,0.191,0.0,Salud,0
454,54,1,Salta,1,universitario,whatsapp,342,0,1,empleado,0,1,692728.81,48958.42,163887.4,2,8413136.54,93238.58,10,6,3,1,0.6,2922.67,0,0.0,9999,1,0,0,0,0,1,0,15539.76,0.237,0.071,Hogar,0
455,51,1,La Pampa,1,primario,email,342,2,2,desempleado,1,0,82643.14,6861.55,32495.29,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.393,0.083,Vida,1
456,67,0,Corrientes,1,secundario,telefono,1337,0,1,jubilado,1,1,559090.5,59065.3,17449.27,2,11040331.97,154847.47,48,36,0,12,0.75,11677.7,1,4784691.77,942,1,1,0,0,0,0,0,25807.91,0.031,0.106,Mascotas,1
457,71,1,Misiones,1,primario,telefono,928,0,4,jubilado,1,0,716726.65,34159.47,154079.02,3,5477531.24,60244.4,72,52,12,8,0.722,3939.58,1,420920.89,729,0,0,0,1,1,1,0,15061.1,0.215,0.048,Hogar,1
458,46,1,CABA,0,secundario,whatsapp,594,0,3,comerciante,1,0,298057.89,40589.53,41124.47,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.138,0.136,Hogar,0
459,27,1,Cordoba,0,primario,email,1735,0,1,autonomo,1,1,809781.05,88887.79,28217.24,2,7187212.12,97825.0,48,37,0,11,0.771,7531.47,1,1816558.6,1217,1,0,0,0,1,0,0,16304.17,0.035,0.11,Salud,1
460,38,1,San Luis,1,secundario,email,1653,2,4,desempleado,1,1,61278.81,10680.15,4296.19,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.07,0.174,Hogar,1
461,25,1,Cordoba,0,secundario,email,1636,1,4,desempleado,1,0,21188.96,2393.75,1048.86,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.05,0.113,Hogar,1
462,64,1,Buenos Aires,1,primario,telefono,1404,0,3,empleado,1,0,733756.26,77295.17,97701.99,1,1493655.33,64812.55,24,21,0,3,0.875,5192.3,2,310173.8,909,0,0,0,0,0,0,1,5401.05,0.133,0.105,Hogar,1
463,63,0,Neuquen,1,universitario,email,1660,2,2,profesional,1,0,1313198.77,148798.84,103881.52,1,2747606.71,114403.04,24,17,0,7,0.708,8675.44,0,0.0,9999,0,1,0,0,0,0,0,9533.59,0.079,0.113,Riesgos,1
464,36,0,Neuquen,0,secundario,whatsapp,2084,0,1,comerciante,0,1,903991.89,55904.18,47505.31,2,7302435.11,103937.04,48,33,4,11,0.688,7122.89,1,1695867.75,1764,0,0,0,1,0,0,1,17322.84,0.053,0.062,Mascotas,1
