edad,genero,provincia,nivel_educativo,ocupacion,hijos,vivienda_propia,posee_auto,antiguedad_cliente,cantidad_polizas,cantidad_pagos,cuotas_cumplidas,cuotas_impagas,pagos_parciales,ratio_cuotas_cumplidas,monto_promedio_pago,cantidad_siniestros,monto_promedio_siniestro,dias_desde_ultimo_siniestro,tiene_auto,tiene_hogar,tiene_vida,tiene_salud,costo_mensual_total_seguro,suma_asegurada_total,prima_promedio,adquirio,producto_objetivo
35,masculino,San Juan,universitario,autonomo,0,0,0,50,1,7,1,0,0,0.14,15141,1,107154,680,0,0,0,0,3577,4202085,3577,1,salud
48,femenino,Tucumán,terciario,autonomo,3,0,1,113,1,19,6,0,0,0.32,45318,0,0,999,1,0,0,0,2114,3450161,2114,1,vida
62,masculino,Mendoza,primario,profesional,1,1,0,107,3,13,0,0,0,0.0,31204,0,0,999,0,1,1,0,20556,4253206,20556,1,auto
45,masculino,San Luis,primario,profesional,0,1,0,96,0,15,11,0,0,0.73,38065,0,0,999,0,0,1,0,2844,4728087,2844,1,hogar
29,femenino,La Rioja,terciario,autonomo,1,0,0,110,1,15,3,0,0,0.2,6532,0,0,999,0,0,1,0,3653,1630127,3653,1,auto
49,femenino,Buenos Aires,universitario,desocupado,3,0,0,20,1,9,0,0,0,0.0,24643,0,0,999,0,0,0,1,7231,2061014,7231,0,ninguno
37,masculino,Chaco,primario,autonomo,1,0,0,34,1,23,19,0,0,0.83,37920,0,0,999,0,0,1,0,0,876430,5051,1,hogar
58,femenino,Chaco,universitario,empleado,1,1,0,114,1,22,17,0,0,0.77,10939,0,0,999,0,0,1,0,8590,4377809,8590,1,salud
57,masculino,Neuquén,universitario,autonomo,0,1,0,59,1,17,9,0,0,0.53,48307,0,0,999,0,1,1,0,14910,3935088,14910,1,salud
36,femenino,Córdoba,terciario,empleado,3,1,0,28,3,20,0,0,0,0.0,11255,0,0,999,0,1,1,1,21417,1453919,21417,1,auto
33,masculino,Corrientes,primario,autonomo,3,0,0,110,2,11,5,0,0,0.45,46115,0,0,999,0,0,1,0,3812,973006,3812,1,salud
53,masculino,Tucumán,universitario,profesional,1,0,1,73,1,16,13,0,0,0.81,40062,0,0,999,1,0,1,1,8584,3952814,8584,1,hogar
22,masculino,Tucumán,secundario,desocupado,1,0,1,80,0,15,7,8,1,0.47,10424,0,0,999,0,0,0,1,6611,1175899,6611,0,ninguno
32,femenino,Formosa,secundario,profesional,3,1,1,70,3,21,4,0,0,0.19,7966,0,0,999,1,0,1,0,17184,4302035,17184,1,hogar
39,masculino,Santa Cruz,universitario,desocupado,3,0,1,20,3,9,1,0,0,0.11,12491,0,0,999,0,0,1,0,6080,4555957,6080,0,ninguno
56,masculino,Formosa,primario,empleado,3,0,0,18,0,6,4,0,0,0.67,15165,0,0,999,0,0,1,0,0,1118821,2994,1,hogar
48,femenino,Corrientes,secundario,desocupado,1,1,1,4,3,12,7,0,0,0.58,48852,0,0,999,1,1,1,0,15786,2926277,15786,0,ninguno
23,femenino,Salta,secundario,autonomo,3,1,0,108,2,7,0,0,0,0.0,34290,0,0,999,0,0,1,1,9790,3701473,9790,1,auto
55,femenino,Catamarca,terciario,empleado,0,1,1,88,2,15,2,13,0,0.13,42660,0,0,999,0,0,0,1,10944,2354971,10944,0,ninguno
57,masculino,Santiago del Estero,universitario,desocupado,3,0,1,88,3,19,12,0,0,0.63,34058,0,0,999,1,0,1,0,15772,866042,15772,0,ninguno
55,femenino,Tucumán,secundario,desocupado,3,1,1,66,1,10,2,0,0,0.2,37323,0,0,999,0,1,0,0,5747,2517337,5747,0,ninguno
51,masculino,Corrientes,terciario,profesional,3,0,0,95,3,12,9,0,0,0.75,48125,1,183121,277,0,0,1,0,0,2179748,5037,1,auto
45,masculino,Buenos Aires,universitario,empleado,0,1,0,61,1,8,3,0,0,0.38,11085,0,0,999,0,1,1,0,20592,4709689,20592,1,auto
54,masculino,Santa Cruz,universitario,empleado,3,0,0,103,0,18,7,0,0,0.39,5106,0,0,999,0,0,0,1,4577,4280895,4577,1,vida
29,femenino,Buenos Aires,primario,profesional,2,1,1,49,3,16,12,0,0,0.75,38370,0,0,999,1,1,1,0,15164,2567911,15164,1,salud
41,masculino,San Juan,secundario,empleado,3,0,0,36,3,23,2,0,0,0.09,26699,0,0,999,0,0,1,0,0,3774199,7327,1,auto
38,masculino,Santiago del Estero,primario,autonomo,1,0,1,47,2,21,12,0,0,0.57,20775,0,0,999,1,0,0,1,11518,3541658,11518,1,vida
46,masculino,Corrientes,primario,autonomo,0,1,0,108,2,17,8,0,0,0.47,46028,1,75535,370,0,1,1,0,10392,2250914,10392,1,auto
30,femenino,Jujuy,universitario,autonomo,3,1,0,49,1,8,6,0,0,0.75,14321,1,122770,109,0,1,1,0,10404,3798771,10404,1,auto
49,masculino,Córdoba,universitario,profesional,1,1,0,67,1,21,19,0,0,0.9,16231,0,0,999,0,1,0,0,4511,1896167,4511,1,vida
23,masculino,La Pampa,terciario,autonomo,3,0,0,31,2,17,6,11,0,0.35,30289,1,35485,460,0,0,1,1,18804,4387857,18804,0,ninguno
56,masculino,Buenos Aires,secundario,autonomo,3,0,0,93,2,16,7,0,0,0.44,49732,0,0,999,0,0,0,1,2466,2070006,2466,1,vida
62,femenino,San Juan,primario,autonomo,1,1,0,71,1,6,0,0,0,0.0,16939,0,0,999,0,0,1,0,7302,3691319,7302,1,auto
34,femenino,Córdoba,primario,desocupado,3,0,1,14,2,6,2,4,0,0.33,26921,0,0,999,1,0,0,1,20973,1430340,20973,0,ninguno
41,masculino,Santa Cruz,terciario,empleado,3,0,0,96,2,23,1,0,0,0.04,6903,0,0,999,0,0,1,0,10602,1226272,10602,1,hogar
56,masculino,Catamarca,primario,profesional,1,0,0,41,3,12,8,4,1,0.67,18067,0,0,999,0,0,1,0,13196,2370230,13196,0,ninguno
59,masculino,Mendoza,secundario,desocupado,0,0,0,119,0,21,13,0,0,0.62,10798,0,0,999,0,0,0,0,2219,3330514,2219,0,ninguno
53,femenino,La Pampa,primario,autonomo,1,1,1,105,1,22,7,0,0,0.32,12056,0,0,999,1,1,1,0,13488,4839610,13488,1,salud
43,masculino,San Luis,terciario,desocupado,1,0,1,36,1,6,6,0,0,1.0,42430,0,0,999,1,0,1,1,18832,2215630,18832,0,ninguno
55,femenino,La Pampa,universitario,empleado,2,0,1,51,2,18,12,0,0,0.67,29944,0,0,999,1,0,1,0,7044,3781401,7044,1,salud
62,femenino,Jujuy,primario,empleado,0,0,1,81,0,6,2,0,0,0.33,45510,1,88026,846,1,0,1,1,28528,4064462,28528,1,hogar
51,femenino,Jujuy,universitario,desocupado,1,1,1,47,0,11,5,0,0,0.45,7618,0,0,999,1,1,1,0,10233,2078232,10233,0,ninguno
45,masculino,San Juan,terciario,autonomo,0,1,1,110,1,19,4,0,0,0.21,45724,0,0,999,1,0,0,0,0,3604379,6374,1,salud
41,masculino,La Rioja,terciario,profesional,3,1,1,32,0,11,11,0,0,1.0,40157,0,0,999,1,1,0,1,23241,1445161,23241,1,vida
40,femenino,Salta,universitario,desocupado,1,0,0,116,3,17,3,0,0,0.18,47828,0,0,999,0,0,0,0,5374,2888278,5374,0,ninguno
44,femenino,Chaco,universitario,desocupado,0,1,1,113,2,8,5,3,0,0.62,18269,0,0,999,1,1,1,1,9624,1883640,9624,0,ninguno
39,masculino,Formosa,primario,empleado,3,1,0,69,0,14,0,0,0,0.0,6932,0,0,999,0,0,0,1,13832,3328630,13832,1,vida
50,femenino,La Rioja,terciario,profesional,0,0,0,103,3,15,8,0,0,0.53,24642,0,0,999,0,0,1,1,12321,1556504,12321,1,auto
20,masculino,Córdoba,secundario,desocupado,3,0,0,30,0,17,8,0,0,0.47,32256,0,0,999,0,0,1,1,20514,4808783,20514,0,ninguno
20,femenino,San Juan,secundario,desocupado,3,1,0,95,2,15,9,6,1,0.6,47578,0,0,999,0,0,1,1,5742,794358,5742,0,ninguno
67,masculino,Catamarca,universitario,empleado,1,0,1,88,1,20,4,0,0,0.2,24539,2,85149,817,1,0,1,1,10332,1734215,10332,0,ninguno
59,masculino,Formosa,primario,profesional,0,1,0,31,1,19,11,0,0,0.58,7335,0,0,999,0,0,1,1,7500,3869011,7500,1,hogar
59,masculino,San Luis,universitario,autonomo,0,0,1,56,1,14,5,0,0,0.36,10208,0,0,999,1,0,1,1,16326,1097904,16326,1,hogar
62,masculino,Jujuy,secundario,profesional,3,0,0,13,3,15,0,0,0,0.0,8407,0,0,999,0,0,1,1,22998,4550807,22998,1,hogar
48,masculino,Río Negro,primario,desocupado,1,1,1,66,0,10,10,0,0,1.0,20960,0,0,999,1,0,1,1,7920,2498547,7920,0,ninguno
54,masculino,Santa Fe,universitario,autonomo,0,1,1,82,3,7,4,0,0,0.57,25025,0,0,999,0,0,0,1,7307,4300315,7307,1,auto
22,masculino,Río Negro,universitario,profesional,0,1,0,64,1,19,17,0,0,0.89,35279,0,0,999,0,0,1,1,8860,1773871,8860,1,auto
43,femenino,Catamarca,universitario,autonomo,3,0,0,9,2,10,7,0,0,0.7,48615,0,0,999,0,0,1,0,10804,3706943,10804,0,ninguno
54,femenino,Corrientes,universitario,empleado,3,0,0,62,1,23,11,0,0,0.48,22594,1,30046,277,0,0,1,0,4774,2444353,4774,1,salud
59,masculino,Santa Fe,terciario,empleado,2,0,1,7,3,21,15,0,0,0.71,46976,0,0,999,1,0,1,0,20928,1186976,20928,0,ninguno
39,masculino,Entre Ríos,universitario,empleado,0,0,0,17,1,13,9,0,0,0.69,10004,0,0,999,0,0,0,0,7125,1537140,7125,1,hogar
57,masculino,Córdoba,secundario,autonomo,2,0,0,70,1,18,11,0,0,0.61,45750,0,0,999,0,0,1,0,0,3113456,7594,1,ninguno
65,femenino,La Pampa,universitario,autonomo,3,1,1,109,2,23,13,0,0,0.57,32684,0,0,999,1,0,1,1,18220,2423298,18220,1,hogar
29,femenino,Misiones,universitario,desocupado,2,1,0,104,1,18,15,3,1,0.83,34921,0,0,999,0,1,1,0,13756,2000071,13756,0,ninguno
39,masculino,Catamarca,secundario,empleado,3,1,1,58,1,6,1,0,0,0.17,22384,0,0,999,1,0,0,1,20334,2997537,20334,1,vida
67,masculino,Buenos Aires,terciario,empleado,1,0,0,47,1,23,8,0,0,0.35,21772,0,0,999,0,0,1,0,5332,1177578,5332,1,auto
43,femenino,Chubut,terciario,autonomo,1,1,1,73,0,22,16,0,0,0.73,27881,0,0,999,0,0,0,1,4236,1109251,4236,1,vida
58,masculino,Chubut,terciario,empleado,0,1,1,52,2,14,4,0,0,0.29,27072,1,92746,656,1,1,1,1,29780,1051556,29780,0,ninguno
67,femenino,Santa Fe,secundario,empleado,1,0,0,24,2,15,7,8,1,0.47,13084,0,0,999,0,0,1,1,11848,932184,11848,0,ninguno
59,femenino,Córdoba,secundario,empleado,3,0,0,82,1,23,23,0,0,1.0,37391,0,0,999,0,0,1,0,0,2989799,2992,1,auto
30,femenino,Córdoba,primario,desocupado,2,0,0,25,2,15,7,8,0,0.47,33668,0,0,999,0,0,1,0,5747,509297,5747,0,ninguno
29,femenino,La Rioja,terciario,autonomo,1,0,0,110,1,15,3,0,0,0.2,6532,0,0,999,0,0,1,0,3653,1630127,3653,1,auto
29,femenino,La Rioja,terciario,autonomo,1,0,0,110,1,15,3,0,0,0.2,6532,0,0,999,0,0,1,0,3653,1630127,3653,1,auto
45,femenino,Corrientes,secundario,empleado,2,1,1,103,0,15,0,0,0,0.0,20401,0,0,999,0,1,0,0,6795,3268654,6795,1,vida
45,masculino,Catamarca,primario,empleado,0,0,0,43,2,15,10,0,0,0.67,36629,0,0,999,0,0,0,1,5933,3399359,5933,1,hogar
30,femenino,Jujuy,universitario,autonomo,3,1,0,49,1,8,6,0,0,0.75,14321,1,122770,109,0,1,1,0,10404,3798771,10404,1,auto
45,masculino,San Luis,primario,profesional,0,1,0,96,0,15,11,0,0,0.73,38065,0,0,999,0,0,1,0,2844,4728087,2844,1,hogar
23,masculino,Buenos Aires,universitario,profesional,1,1,1,32,3,12,4,0,0,0.33,46908,0,0,999,0,1,0,1,7532,2474299,7532,1,vida
66,masculino,Tierra del Fuego,primario,autonomo,3,1,1,17,3,19,5,14,0,0.26,37635,0,0,999,1,1,1,0,17308,3387004,17308,0,ninguno
40,masculino,Chubut,secundario,autonomo,0,1,1,107,1,23,20,0,0,0.87,13989,1,190534,675,0,0,1,0,3711,3679888,3711,1,salud
36,masculino,Neuquén,terciario,profesional,3,1,1,93,0,6,0,0,0,0.0,13927,0,0,999,1,1,1,0,21352,2542823,21352,1,salud
24,femenino,Tierra del Fuego,primario,empleado,1,0,1,110,0,6,1,0,0,0.17,45880,1,23625,359,0,0,1,1,9669,4884679,9669,1,auto
49,femenino,Neuquén,primario,autonomo,1,0,0,40,1,10,8,0,0,0.8,7024,0,0,999,0,0,0,0,3155,3262594,3155,1,vida
63,femenino,Santa Cruz,terciario,autonomo,2,0,0,53,0,22,13,0,0,0.59,38716,2,36575,698,0,0,1,0,0,3729051,3990,0,ninguno
64,femenino,Corrientes,terciario,profesional,1,0,1,105,1,10,5,5,0,0.5,25447,0,0,999,0,0,0,0,6760,3701078,6760,0,ninguno
37,masculino,La Rioja,secundario,autonomo,3,1,0,69,1,11,4,0,0,0.36,10569,0,0,999,0,0,0,1,11636,1161614,11636,1,vida
42,femenino,Jujuy,universitario,empleado,2,0,1,102,3,8,2,0,0,0.25,17161,1,114699,518,1,0,1,1,20028,4007145,20028,1,hogar
58,masculino,Chaco,primario,autonomo,3,0,0,78,0,17,1,0,0,0.06,12820,0,0,999,0,0,1,0,15430,1689297,15430,1,auto
56,femenino,Tierra del Fuego,primario,empleado,0,0,0,117,0,15,10,5,1,0.67,32005,0,0,999,0,0,1,0,7463,2892919,7463,0,ninguno
23,masculino,Buenos Aires,universitario,profesional,1,1,1,32,3,12,4,0,0,0.33,46908,0,0,999,0,1,0,1,7532,2474299,7532,1,vida
30,femenino,San Luis,secundario,empleado,0,1,1,65,2,6,5,0,0,0.83,48032,0,0,999,0,1,1,0,10320,1153668,10320,1,salud
26,masculino,Jujuy,terciario,profesional,2,1,0,52,1,18,1,0,0,0.06,18362,1,169634,641,0,0,1,0,0,1564367,2703,1,auto
28,masculino,Chubut,universitario,autonomo,0,0,0,21,1,15,12,3,0,0.8,40089,0,0,999,0,0,0,0,5795,2533764,5795,0,ninguno
51,femenino,Chaco,primario,profesional,3,0,1,66,1,18,18,0,0,1.0,28827,1,66666,583,1,0,0,0,9050,3633105,9050,1,vida
37,masculino,Entre Ríos,universitario,autonomo,1,1,0,112,0,11,3,8,0,0.27,16725,0,0,999,0,0,1,0,6150,4461643,6150,0,ninguno
38,masculino,Jujuy,primario,profesional,3,1,0,119,0,6,2,0,0,0.33,39493,0,0,999,0,0,1,0,6865,3389190,6865,1,hogar
20,femenino,Chubut,primario,empleado,0,0,1,107,0,18,5,0,0,0.28,29570,0,0,999,1,0,1,1,23944,4502713,23944,1,hogar
22,femenino,La Pampa,primario,desocupado,1,0,0,79,3,22,5,0,0,0.23,21762,0,0,999,0,0,1,0,8542,1574198,8542,0,ninguno
35,femenino,Río Negro,terciario,empleado,0,1,0,70,2,9,4,0,0,0.44,43585,0,0,999,0,1,1,1,6759,1032358,6759,1,auto
31,femenino,Neuquén,primario,autonomo,1,1,0,54,2,19,9,0,0,0.47,47719,0,0,999,0,0,1,0,5491,2731737,5491,1,hogar
35,masculino,San Juan,universitario,autonomo,0,0,0,50,1,7,1,0,0,0.14,15141,1,107154,680,0,0,0,0,3577,4202085,3577,1,salud
30,femenino,Santa Cruz,primario,profesional,0,0,0,24,2,15,2,13,1,0.13,44451,0,0,999,0,0,1,1,18213,1059119,18213,0,ninguno
29,femenino,Entre Ríos,secundario,profesional,1,0,1,10,0,8,2,6,0,0.25,6067,0,0,999,1,0,1,0,7334,1760561,7334,0,ninguno
30,femenino,Misiones,universitario,autonomo,0,0,0,19,0,22,22,0,0,1.0,12190,1,141929,19,0,0,0,0,7575,2098099,7575,1,salud
29,femenino,La Rioja,terciario,autonomo,1,0,0,110,1,15,3,0,0,0.2,6532,0,0,999,0,0,1,0,3653,1630127,3653,1,auto
28,masculino,Misiones,primario,autonomo,1,0,1,48,0,8,5,0,0,0.62,37933,0,0,999,1,0,0,0,2919,3490193,2919,1,vida
34,femenino,Misiones,universitario,profesional,3,1,1,41,1,23,8,0,0,0.35,39949,1,125468,559,1,1,0,1,11604,2685132,11604,1,vida
31,femenino,San Juan,secundario,profesional,3,0,0,90,2,21,6,0,0,0.29,42008,0,0,999,0,0,1,0,0,4085854,3866,1,salud
53,masculino,Tucumán,universitario,profesional,1,0,1,73,1,16,13,0,0,0.81,40062,0,0,999,1,0,1,1,8584,3952814,8584,1,hogar
21,femenino,Buenos Aires,primario,desocupado,0,1,0,41,2,10,5,0,0,0.5,37247,1,191541,202,0,1,1,0,18153,907407,18153,0,ninguno
25,masculino,Salta,universitario,autonomo,1,1,0,35,2,19,19,0,0,1.0,47864,0,0,999,0,1,1,0,12730,963001,12730,1,salud
25,masculino,Córdoba,terciario,desocupado,0,1,0,32,3,21,10,11,0,0.48,7307,0,0,999,1,0,0,0,0,2460584,7643,0,ninguno
22,masculino,Tucumán,secundario,autonomo,0,0,0,47,3,17,12,5,1,0.71,21478,0,0,999,0,0,1,1,11865,3192755,11865,0,ninguno
66,masculino,Córdoba,universitario,autonomo,1,1,0,30,3,12,9,0,0,0.75,45228,0,0,999,0,0,0,1,4686,1223879,4686,1,vida
56,femenino,Santa Cruz,secundario,profesional,3,0,1,49,3,18,3,0,0,0.17,49825,1,64254,347,1,0,1,0,18783,2222199,18783,1,salud
58,masculino,Corrientes,universitario,empleado,0,0,0,5,3,13,10,0,0,0.77,28499,0,0,999,0,0,0,0,2575,2442811,2575,0,ninguno
63,masculino,Chubut,terciario,profesional,3,0,0,60,3,9,5,4,0,0.56,40291,0,0,999,0,0,1,0,2391,1052766,2391,0,ninguno
30,masculino,Tierra del Fuego,primario,empleado,3,0,1,114,2,9,7,2,1,0.78,22105,0,0,999,1,0,1,1,14248,2335647,14248,0,ninguno
30,femenino,Formosa,secundario,profesional,0,0,0,3,2,11,7,0,0,0.64,10530,0,0,999,0,0,1,1,17244,4922880,17244,0,ninguno
64,masculino,Tierra del Fuego,terciario,empleado,1,0,1,53,3,12,9,0,0,0.75,22443,0,0,999,0,0,1,0,5799,3750133,5799,1,salud
22,femenino,Catamarca,secundario,profesional,2,1,0,61,3,14,3,0,0,0.21,49517,0,0,999,0,0,0,1,15028,4388577,15028,1,vida
27,masculino,Formosa,primario,autonomo,2,1,0,36,1,21,6,0,0,0.29,17846,0,0,999,0,0,1,0,8410,1365144,8410,1,auto
31,femenino,San Juan,secundario,profesional,3,0,0,90,2,21,6,0,0,0.29,42008,0,0,999,0,0,1,0,0,4085854,3866,1,salud
52,masculino,Corrientes,primario,autonomo,2,0,0,68,3,18,18,0,0,1.0,43889,1,188279,89,0,0,0,1,6838,1591014,6838,1,vida
59,femenino,Santiago del Estero,secundario,desocupado,3,1,1,54,1,23,13,0,0,0.57,13623,0,0,999,1,1,0,0,13632,1098998,13632,0,ninguno
63,femenino,Córdoba,universitario,autonomo,0,0,1,79,0,23,11,0,0,0.48,35806,0,0,999,0,0,0,1,3368,3399529,3368,1,vida
59,femenino,Córdoba,secundario,empleado,3,0,0,82,1,23,23,0,0,1.0,37391,0,0,999,0,0,1,0,0,2989799,2992,1,auto
25,masculino,San Juan,primario,profesional,0,1,0,2,0,18,4,14,1,0.22,26291,0,0,999,0,0,0,0,3573,1963138,3573,0,ninguno
32,masculino,Tucumán,secundario,profesional,1,1,0,26,1,21,3,0,0,0.14,28916,0,0,999,0,0,1,0,14922,2778214,14922,1,auto
67,masculino,Entre Ríos,universitario,empleado,1,1,0,3,1,6,1,5,1,0.17,16720,0,0,999,0,1,1,1,10840,3747727,10840,0,ninguno
65,masculino,Entre Ríos,terciario,autonomo,3,0,1,99,1,9,6,0,0,0.67,5028,0,0,999,1,0,1,1,9039,2837422,9039,1,hogar
51,masculino,Chaco,secundario,profesional,2,0,0,56,2,18,5,0,0,0.28,8812,1,136148,671,0,0,1,0,8648,2713573,8648,1,salud
65,femenino,Formosa,primario,profesional,3,1,0,22,0,10,10,0,0,1.0,16101,2,178588,281,0,1,0,1,9267,2503426,9267,0,ninguno
56,femenino,Córdoba,primario,empleado,0,0,0,80,2,22,17,5,1,0.77,45090,0,0,999,0,0,0,0,4410,2807396,4410,0,ninguno
30,masculino,San Juan,universitario,autonomo,2,1,1,79,3,6,6,0,0,1.0,15860,1,189178,194,1,1,0,1,15420,2965596,15420,1,vida
69,femenino,Santa Cruz,universitario,empleado,1,1,0,84,1,20,6,0,0,0.3,19662,1,147894,427,0,0,0,1,11078,902016,11078,1,vida
22,femenino,Jujuy,terciario,profesional,0,0,1,86,3,12,6,0,0,0.5,41163,0,0,999,1,0,1,0,12540,2878772,12540,1,hogar
29,femenino,La Pampa,primario,autonomo,0,1,0,74,3,14,3,0,0,0.21,37966,0,0,999,0,1,1,0,7713,3531830,7713,1,auto
46,masculino,San Juan,terciario,autonomo,1,1,0,95,1,12,2,0,0,0.17,42265,0,0,999,0,1,0,0,5228,2934206,5228,1,vida
41,femenino,Neuquén,primario,empleado,0,1,0,116,1,11,5,6,0,0.45,49542,0,0,999,0,1,1,0,7824,1904104,7824,0,ninguno
67,masculino,Formosa,secundario,empleado,3,0,1,70,3,17,12,5,0,0.71,28404,0,0,999,1,0,1,0,9206,2097506,9206,0,ninguno
66,femenino,Salta,universitario,desocupado,1,0,0,92,0,23,6,0,0,0.26,40436,1,167026,812,0,0,0,1,7059,1036644,7059,0,ninguno
65,masculino,Santiago del Estero,primario,desocupado,3,0,1,71,1,6,2,0,0,0.33,11622,0,0,999,1,0,0,0,6103,2360288,6103,0,ninguno
22,femenino,Santa Fe,universitario,profesional,0,1,1,39,1,7,2,0,0,0.29,18429,0,0,999,0,0,1,1,15764,1375247,15764,1,auto
63,masculino,San Juan,terciario,profesional,2,1,0,95,1,16,12,0,0,0.75,46688,1,40581,434,0,1,1,0,15022,664053,15022,1,salud
64,masculino,Entre Ríos,secundario,empleado,1,0,1,12,2,22,0,0,0,0.0,22755,0,0,999,1,0,1,0,19962,2423782,19962,0,ninguno
39,masculino,Formosa,primario,empleado,3,1,0,69,0,14,0,0,0,0.0,6932,0,0,999,0,0,0,1,13832,3328630,13832,1,vida
48,masculino,Chaco,universitario,autonomo,2,1,0,31,2,13,2,0,0,0.15,43698,0,0,999,0,0,1,0,0,848848,5151,1,hogar
65,masculino,San Luis,secundario,profesional,0,1,0,45,1,12,11,0,0,0.92,8321,0,0,999,0,0,1,0,6954,1147341,6954,1,auto
66,masculino,Catamarca,primario,autonomo,1,1,1,7,0,21,12,0,0,0.57,36746,0,0,999,0,1,1,1,7815,1705605,7815,0,ninguno
57,femenino,Jujuy,universitario,desocupado,0,1,1,52,3,12,3,0,0,0.25,33491,0,0,999,1,1,1,1,18484,2970352,18484,0,ninguno
62,masculino,Mendoza,primario,profesional,1,1,0,107,3,13,0,0,0,0.0,31204,0,0,999,0,1,1,0,20556,4253206,20556,1,auto
60,femenino,San Juan,secundario,empleado,1,0,0,89,3,7,4,0,0,0.57,9818,0,0,999,0,0,1,0,0,2896640,4977,1,auto
29,femenino,La Rioja,terciario,autonomo,1,0,0,110,1,15,3,0,0,0.2,6532,0,0,999,0,0,1,0,3653,1630127,3653,1,auto
66,masculino,Santiago del Estero,primario,empleado,0,0,1,32,1,20,12,0,0,0.6,46556,0,0,999,0,0,1,0,6223,1115692,6223,1,auto
33,masculino,Chaco,universitario,profesional,1,0,1,98,0,14,5,0,0,0.36,43091,0,0,999,1,0,1,1,20088,1906427,20088,1,hogar
44,masculino,Santa Cruz,primario,autonomo,1,0,1,113,3,21,18,3,1,0.86,42634,0,0,999,0,0,0,1,4128,4263632,4128,0,ninguno
23,masculino,Santiago del Estero,terciario,autonomo,1,0,1,2,3,20,16,0,0,0.8,25316,0,0,999,0,0,1,0,0,1070993,4180,0,ninguno
67,masculino,Neuquén,primario,profesional,0,1,0,57,2,20,10,0,0,0.5,8249,0,0,999,0,1,0,1,22239,4706419,22239,1,auto
58,femenino,Córdoba,universitario,profesional,0,0,0,74,3,23,18,0,0,0.78,26574,0,0,999,0,0,0,1,4126,4231624,4126,1,auto
46,masculino,Córdoba,secundario,empleado,3,1,0,20,0,23,9,14,0,0.39,34240,0,0,999,0,1,1,1,23079,2826729,23079,0,ninguno
58,femenino,Córdoba,universitario,profesional,3,1,0,13,0,9,5,0,0,0.56,48241,0,0,999,0,0,1,0,0,3288363,4256,1,ninguno
45,masculino,La Pampa,primario,autonomo,3,0,0,99,2,20,15,0,0,0.75,32200,0,0,999,0,0,0,1,12242,4148444,12242,1,vida
39,femenino,San Juan,secundario,empleado,3,1,1,28,3,8,7,0,0,0.88,47422,1,122484,803,1,1,1,0,11301,3150196,11301,1,salud
58,masculino,Mendoza,secundario,empleado,2,0,0,116,1,19,10,0,0,0.53,25422,0,0,999,0,0,1,1,14664,3898499,14664,1,auto
66,femenino,Río Negro,secundario,autonomo,3,1,1,55,0,9,9,0,0,1.0,17118,0,0,999,1,0,1,0,15465,2378166,15465,1,salud
47,femenino,San Luis,secundario,autonomo,0,1,0,103,3,10,0,10,1,0.0,25144,0,0,999,0,1,1,1,12660,1049239,12660,0,ninguno
57,masculino,Santa Fe,secundario,empleado,1,0,0,66,3,11,1,0,0,0.09,32796,0,0,999,0,0,1,0,0,4106556,2774,1,auto
68,masculino,Catamarca,terciario,profesional,1,1,1,6,1,22,4,18,1,0.18,18751,0,0,999,1,0,1,1,13560,1787256,13560,0,ninguno
49,masculino,Santiago del Estero,secundario,profesional,0,0,1,93,2,22,2,20,1,0.09,40219,0,0,999,0,0,1,0,5696,4820614,5696,0,ninguno
20,femenino,Santiago del Estero,primario,desocupado,0,1,1,33,3,17,13,0,0,0.76,19373,2,96213,785,0,1,0,0,10708,3938618,10708,0,ninguno
30,masculino,Buenos Aires,terciario,profesional,0,1,0,100,0,15,4,0,0,0.27,8878,0,0,999,0,1,0,0,8256,2686516,8256,1,auto
49,masculino,Formosa,primario,profesional,0,0,1,66,2,16,4,0,0,0.25,7248,0,0,999,1,0,1,0,9668,1285334,9668,1,hogar
41,masculino,Santa Cruz,terciario,empleado,3,0,0,96,2,23,1,0,0,0.04,6903,0,0,999,0,0,1,0,10602,1226272,10602,1,hogar
37,masculino,Río Negro,universitario,autonomo,0,1,0,7,1,16,4,0,0,0.25,45364,0,0,999,0,1,0,0,4049,4419059,4049,0,ninguno
18,femenino,Río Negro,terciario,desocupado,2,0,0,83,0,17,11,0,0,0.65,25373,0,0,999,0,0,1,1,15034,3595039,15034,0,ninguno
43,masculino,Mendoza,primario,autonomo,3,1,1,50,3,11,9,0,0,0.82,19633,0,0,999,0,0,1,0,0,4389200,3677,1,ninguno
54,femenino,Corrientes,universitario,empleado,3,0,0,62,1,23,11,0,0,0.48,22594,1,30046,277,0,0,1,0,4774,2444353,4774,1,salud
58,femenino,La Pampa,primario,autonomo,1,1,1,12,1,22,18,4,0,0.82,42529,2,58635,829,1,1,0,1,27836,4111646,27836,0,ninguno
63,femenino,Corrientes,secundario,profesional,2,1,1,113,0,22,7,15,0,0.32,12009,0,0,999,1,1,0,1,27080,1100530,27080,0,ninguno
52,masculino,Corrientes,primario,autonomo,2,0,0,68,3,18,18,0,0,1.0,43889,1,188279,89,0,0,0,1,6838,1591014,6838,1,vida
24,femenino,Chaco,primario,profesional,1,1,1,104,2,9,2,0,0,0.22,39862,1,140926,370,1,1,0,0,7096,1202356,7096,1,vida
