edad,genero,hijos,vivienda_propia,posee_auto,antiguedad_cliente,cantidad_polizas,cuotas_impagas,costo_mensual_total_seguro,suma_asegurada_total,prima_promedio,tiene_auto,tiene_hogar,tiene_vida,tiene_salud,cantidad_siniestros,monto_promedio_siniestros,dias_desde_ultimo_siniestro,ocupacion,estado_civil,adquirio,producto_objetivo,provincia
56,femenino,2,1,1,43,1.0,0,186998.0,11406878.0,186998.0,0,0,1,0,0,0,999,empleado,soltero,1,salud,Resto
36,femenino,2,0,1,87,2.0,0,217674.0,21266332.0,108837.0,0,0,1,1,0,0,999,empleado,soltero,1,auto,Resto
30,masculino,2,1,0,34,3.0,0,752709.0,84793086.0,250903.0,1,0,1,1,1,0,460,empleado,divorciado,1,hogar,Tucumán
25,femenino,0,0,0,60,2.0,0,547442.0,55409753.0,273721.0,0,0,1,1,0,0,999,empleado,soltero,1,vida,Mendoza
28,femenino,1,1,1,4,2.0,1,243572.0,19565098.0,121786.0,1,0,0,1,0,0,999,empleado,divorciado,0,ninguno,Buenos Aires
18,masculino,0,0,0,4,3.0,1,596700.0,55271314.0,198900.0,0,1,1,1,0,0,999,desempleado,soltero,0,ninguno,Córdoba
46,femenino,0,0,1,11,2.0,1,305505.0,23125519.0,152752.5,1,0,0,1,0,0,999,desempleado,soltero,1,vida,Resto
29,femenino,1,1,0,4,2.0,1,491124.0,41245452.0,245562.0,0,0,1,1,0,0,999,empleado,casado,0,ninguno,Santa Fe
65,femenino,2,1,0,70,2.0,0,412367.0,36312103.0,206183.5,0,0,1,1,0,0,999,jubilado,soltero,1,hogar,Resto
34,masculino,1,0,1,2,2.0,1,504150.0,74489120.0,252075.0,0,1,0,1,2,0,366,empleado,divorciado,0,ninguno,Resto
47,masculino,0,1,0,53,1.0,0,144013.0,10224923.0,144013.0,0,0,0,1,0,0,999,empleado,casado,1,hogar,Buenos Aires
32,femenino,2,0,0,1,2.0,1,349343.0,33800074.0,174671.5,0,0,1,1,0,0,999,autónomo,casado,0,ninguno,Mendoza
33,masculino,2,0,1,4,3.0,1,378101.0,38609767.0,126033.66666666669,1,0,1,1,0,0,999,empleado,casado,0,ninguno,Resto
28,femenino,1,1,1,4,2.0,1,310607.0,33287610.0,155303.5,1,0,0,1,0,0,999,empleado,divorciado,0,ninguno,Tucumán
44,femenino,0,1,0,27,2.0,0,484119.0,49775161.0,242059.5,1,0,0,1,0,0,999,empleado,soltero,1,hogar,Santa Fe
58,femenino,1,1,1,81,1.0,0,281240.0,22499200.0,281240.0,0,1,0,0,0,0,999,empresario,casado,1,auto,Córdoba
32,femenino,2,0,0,1,2.0,1,350541.0,42938129.0,175270.5,0,0,1,1,0,0,999,autónomo,casado,0,ninguno,Buenos Aires
32,femenino,2,0,0,1,2.0,1,350541.0,42938129.0,175270.5,0,0,1,1,0,0,999,autónomo,casado,0,ninguno,Buenos Aires
57,femenino,3,1,1,5,3.0,1,450539.0,58898391.0,150179.66666666666,1,1,1,0,0,0,999,empleado,soltero,0,ninguno,Buenos Aires
28,femenino,1,1,1,4,2.0,0,243572.0,19565098.0,121786.0,1,0,0,1,0,0,999,empleado,divorciado,1,hogar,Córdoba
54,femenino,1,1,1,1,1.0,1,218120.0,24865680.0,218120.0,0,0,0,1,1,0,710,empleado,casado,0,ninguno,Resto
68,femenino,3,1,1,101,1.0,0,190943.0,23676932.0,190943.0,1,0,0,0,0,0,999,jubilado,soltero,1,hogar,Santa Fe
65,femenino,1,1,0,2,2.0,1,357854.0,38992329.0,178927.0,0,1,0,1,0,0,999,jubilado,soltero,0,ninguno,Resto
54,femenino,3,1,1,2,1.0,1,126046.0,11848324.0,126046.0,0,1,0,0,2,0,295,empleado,soltero,0,ninguno,Buenos Aires
33,masculino,2,0,1,4,3.0,1,378101.0,38609767.0,126033.66666666669,1,0,1,1,0,0,999,desempleado,casado,0,ninguno,Córdoba
40,masculino,1,1,1,1,1.0,1,310630.0,20501580.0,310630.0,0,1,0,0,0,0,999,empleado,soltero,0,ninguno,Buenos Aires
34,masculino,0,0,0,99,2.0,0,199509.0,24498346.0,99754.5,0,1,0,1,0,0,999,empresario,divorciado,1,vida,Córdoba
50,masculino,1,1,1,19,3.0,0,551162.0,56411098.0,183720.66666666663,1,0,1,1,0,0,999,empresario,casado,1,hogar,Buenos Aires
41,femenino,2,1,0,1,1.0,1,209331.0,11094543.0,209331.0,0,0,1,0,0,0,999,empleado,casado,0,ninguno,Buenos Aires
19,masculino,0,1,1,2,1.0,1,374029.0,39647074.0,374029.0,0,1,0,0,1,0,730,estudiante,soltero,0,ninguno,Resto
57,femenino,3,1,1,5,3.0,1,450539.0,58898391.0,150179.66666666666,1,1,1,0,0,0,999,empleado,soltero,0,ninguno,Buenos Aires
33,masculino,0,0,1,4,3.0,1,378101.0,38609767.0,126033.66666666669,1,0,1,1,0,0,999,autónomo,casado,0,ninguno,Entre Ríos
50,femenino,3,0,1,118,2.0,0,518882.0,46572849.0,259441.0,0,1,1,0,0,0,999,empleado,soltero,1,auto,Resto
50,masculino,3,1,1,19,3.0,0,551162.0,56411098.0,183720.66666666663,1,0,1,1,0,0,999,autónomo,casado,1,hogar,Buenos Aires
40,masculino,1,1,1,1,1.0,1,310630.0,20501580.0,310630.0,0,1,0,0,0,0,999,empleado,soltero,0,ninguno,Buenos Aires
46,masculino,2,1,1,3,2.0,0,503809.0,31902008.0,251904.5,0,1,1,0,1,0,455,empleado,soltero,1,salud,Resto
19,masculino,0,0,0,12,2.0,0,445075.0,41732166.0,222537.5,0,1,0,1,0,0,999,estudiante,soltero,1,vida,Buenos Aires
33,masculino,1,0,1,4,3.0,1,769822.0,109955742.0,256607.3333333333,1,0,1,1,0,0,999,empleado,casado,0,ninguno,Resto
63,femenino,3,1,0,81,1.0,0,233125.0,11656250.0,233125.0,0,1,0,0,0,0,999,autónomo,soltero,1,salud,Buenos Aires
26,femenino,2,0,1,5,1.0,1,268151.0,14748305.0,268151.0,1,0,0,0,1,0,359,empleado,casado,0,ninguno,Mendoza
46,masculino,3,1,1,92,1.0,0,116258.0,16973668.0,116258.0,0,0,1,0,0,0,999,empleado,divorciado,1,salud,Córdoba
33,masculino,0,0,1,4,3.0,1,378101.0,38609767.0,126033.66666666669,1,0,1,1,0,0,999,autónomo,casado,0,ninguno,Entre Ríos
42,masculino,3,1,1,4,1.0,1,173097.0,17309700.0,173097.0,0,1,0,0,0,0,999,desempleado,casado,0,ninguno,Resto
54,femenino,3,1,1,2,1.0,1,126046.0,11848324.0,126046.0,0,1,0,0,2,0,295,empleado,soltero,0,ninguno,Buenos Aires
29,masculino,1,1,0,42,2.0,0,378107.0,50299181.0,189053.5,1,0,1,0,0,0,999,autónomo,soltero,1,salud,Buenos Aires
18,masculino,0,0,0,4,3.0,1,596700.0,55271314.0,198900.0,0,1,1,1,0,0,999,desempleado,soltero,0,ninguno,Córdoba
65,femenino,1,1,0,2,2.0,1,357854.0,38992329.0,178927.0,0,1,0,1,0,0,999,jubilado,soltero,0,ninguno,Resto
51,femenino,0,1,0,8,1.0,3,221969.0,20865086.0,221969.0,1,0,0,0,0,0,999,empleado,soltero,0,ninguno,Resto
30,femenino,2,0,0,5,2.0,1,315063.0,32080194.0,157531.5,1,0,0,1,0,0,999,desempleado,casado,0,ninguno,Mendoza
46,masculino,1,1,0,97,1.0,0,355214.0,45467392.0,355214.0,0,0,1,0,0,0,999,autónomo,casado,1,salud,Buenos Aires
19,masculino,0,1,1,2,1.0,1,374029.0,39647074.0,374029.0,0,1,0,0,1,0,730,estudiante,soltero,0,ninguno,Resto
26,masculino,0,0,0,28,1.0,0,267058.0,22699930.0,267058.0,0,0,0,1,0,0,999,empleado,divorciado,1,vida,Buenos Aires
29,femenino,1,1,1,69,1.0,0,201265.0,11472105.0,201265.0,1,0,0,0,1,0,186,autónomo,soltero,1,salud,Resto
65,masculino,0,0,0,75,2.0,0,324979.0,36834641.0,162489.5,1,0,0,1,0,0,999,empresario,soltero,1,vida,Buenos Aires
54,femenino,1,1,1,2,1.0,1,163192.0,23336456.0,163192.0,0,1,0,0,0,0,999,empleado,soltero,0,ninguno,Buenos Aires
64,masculino,1,1,1,111,2.0,0,480649.0,60418550.0,240324.5,0,1,1,0,0,0,999,empleado,soltero,1,salud,Buenos Aires
30,femenino,3,0,0,5,2.0,1,315063.0,32080194.0,157531.5,1,0,0,1,0,0,999,empleado,casado,0,ninguno,Buenos Aires
33,masculino,2,0,1,4,3.0,1,378101.0,38609767.0,126033.66666666669,1,0,1,1,0,0,999,desempleado,casado,0,ninguno,Córdoba
64,femenino,3,0,0,12,1.0,0,235006.0,19740504.0,235006.0,0,0,0,1,0,0,999,empleado,casado,1,vida,Buenos Aires
46,masculino,2,1,1,3,2.0,1,400596.0,28495308.0,200298.0,0,1,1,0,0,0,999,empresario,soltero,0,ninguno,Mendoza
40,masculino,0,0,1,114,1.0,1,96761.0,13836823.0,96761.0,1,0,0,0,1,0,549,empleado,soltero,1,salud,Córdoba
64,femenino,0,1,0,9,1.0,3,163758.0,19323444.0,163758.0,1,0,0,0,0,0,999,desempleado,soltero,0,ninguno,Resto
64,femenino,0,1,0,9,1.0,3,163758.0,19323444.0,163758.0,1,0,0,0,0,0,999,desempleado,soltero,0,ninguno,Resto
55,masculino,3,0,1,87,1.0,0,103149.0,15369201.0,103149.0,0,0,0,1,0,0,999,empleado,divorciado,1,auto,Córdoba
19,masculino,0,1,1,2,1.0,1,374029.0,39647074.0,374029.0,0,1,0,0,1,0,730,estudiante,soltero,0,ninguno,Resto
54,femenino,1,1,1,1,1.0,1,218120.0,24865680.0,218120.0,0,0,0,1,1,0,710,empleado,casado,0,ninguno,Resto
51,femenino,3,1,1,76,1.0,0,254392.0,36378056.0,254392.0,0,0,1,0,1,0,518,empleado,casado,1,salud,Santa Fe
32,femenino,2,0,0,1,2.0,1,349343.0,33800074.0,174671.5,0,0,1,1,0,0,999,autónomo,casado,0,ninguno,Mendoza
40,femenino,2,1,1,23,2.0,0,562528.0,58232477.0,281264.0,0,1,0,1,0,0,999,empleado,divorciado,1,auto,Buenos Aires
18,femenino,1,1,1,12,1.0,0,276257.0,19061733.0,276257.0,0,1,0,0,1,0,628,empleado,soltero,1,salud,Resto
42,masculino,3,1,1,4,1.0,1,173097.0,17309700.0,173097.0,0,1,0,0,0,0,999,desempleado,casado,0,ninguno,Resto
30,femenino,0,1,0,119,2.0,0,345452.0,28617060.0,172726.0,0,0,1,1,0,0,999,empresario,casado,1,hogar,Tucumán
25,masculino,1,0,1,38,1.0,0,239764.0,16543716.0,239764.0,0,0,0,0,0,0,999,estudiante,casado,1,salud,Buenos Aires
66,femenino,1,1,0,73,2.0,0,444613.0,57597706.0,222306.5,0,0,1,1,0,0,999,empresario,soltero,1,hogar,Resto
67,femenino,0,1,0,114,2.0,0,500920.0,58111326.0,250460.0,1,0,0,1,1,0,626,empleado,casado,1,hogar,Resto
54,masculino,0,1,1,66,1.0,0,165857.0,24878550.0,165857.0,0,0,0,1,1,423578,366,autónomo,casado,1,auto,Entre Ríos
28,femenino,1,1,1,4,2.0,1,243572.0,19565098.0,121786.0,1,0,0,1,0,0,999,empleado,divorciado,0,ninguno,Buenos Aires
26,masculino,2,0,1,56,3.0,1,891192.0,95216730.0,297064.0,0,1,1,1,1,466750,727,autónomo,viudo,1,auto,Córdoba
36,femenino,1,1,0,2,2.0,1,192310.0,19174616.0,96155.0,1,0,0,1,0,0,999,empleado,casado,0,ninguno,Buenos Aires
54,femenino,1,1,1,2,1.0,1,163192.0,23336456.0,163192.0,0,1,0,0,0,0,999,empleado,soltero,0,ninguno,Buenos Aires
32,femenino,2,0,0,1,2.0,1,349343.0,33800074.0,174671.5,0,0,1,1,0,0,999,autónomo,casado,0,ninguno,Mendoza
26,femenino,2,0,1,5,1.0,1,268151.0,14748305.0,268151.0,1,0,0,0,1,0,359,empleado,casado,0,ninguno,Mendoza
28,masculino,0,1,0,96,1.0,2,111441.0,12147069.0,111441.0,1,0,0,0,0,0,999,empleado,divorciado,1,salud,Santa Fe
54,femenino,1,1,1,1,1.0,1,218120.0,24865680.0,218120.0,0,0,0,1,1,0,710,empleado,casado,0,ninguno,Resto
40,masculino,1,1,1,1,1.0,1,310630.0,20501580.0,310630.0,0,1,0,0,0,0,999,empleado,soltero,0,ninguno,Buenos Aires
54,femenino,1,1,1,1,1.0,1,218120.0,24865680.0,218120.0,0,0,0,1,1,0,710,empleado,casado,0,ninguno,Resto
30,femenino,0,0,0,5,2.0,0,315063.0,32080194.0,157531.5,1,0,0,1,0,0,999,empleado,casado,1,vida,Córdoba
33,masculino,2,1,0,69,1.0,0,188763.0,10193202.0,188763.0,1,0,0,0,0,0,999,empleado,divorciado,1,hogar,Buenos Aires
19,masculino,0,1,1,2,1.0,1,374029.0,39647074.0,374029.0,0,1,0,0,1,0,730,estudiante,soltero,0,ninguno,Resto
64,femenino,0,1,0,9,1.0,3,163758.0,19323444.0,163758.0,1,0,0,0,0,0,999,desempleado,soltero,0,ninguno,Resto
54,femenino,1,1,1,1,1.0,1,218120.0,24865680.0,218120.0,0,0,0,1,1,0,710,empleado,casado,0,ninguno,Resto
26,masculino,2,1,1,72,2.0,0,524280.0,68469495.0,262140.0,0,0,1,1,0,0,999,desempleado,viudo,1,hogar,Buenos Aires
66,masculino,0,1,1,28,2.0,3,443901.0,56003358.0,221950.5,0,0,1,1,0,0,999,jubilado,viudo,1,hogar,Buenos Aires
55,masculino,0,1,1,49,1.0,0,106697.0,16004550.0,106697.0,0,0,0,1,0,0,999,empleado,casado,1,hogar,Buenos Aires
57,masculino,2,0,1,46,3.0,1,672784.0,85652284.0,224261.3333333333,1,1,0,1,0,0,999,empleado,casado,1,vida,Buenos Aires
35,masculino,0,1,1,25,2.0,0,498762.0,47774958.0,249381.0,0,1,1,0,1,344009,317,empleado,casado,1,auto,Córdoba
40,masculino,1,1,1,1,1.0,1,310630.0,20501580.0,310630.0,0,1,0,0,0,0,999,empleado,soltero,0,ninguno,Buenos Aires
54,femenino,1,1,1,2,1.0,1,163192.0,23336456.0,163192.0,0,1,0,0,0,0,999,empleado,soltero,0,ninguno,Buenos Aires
19,masculino,0,1,1,2,1.0,1,374029.0,39647074.0,374029.0,0,1,0,0,1,0,730,estudiante,soltero,0,ninguno,Resto
28,femenino,1,1,1,4,2.0,1,310607.0,33287610.0,155303.5,1,0,0,1,0,0,999,empleado,divorciado,0,ninguno,Tucumán
30,femenino,0,0,0,5,2.0,0,315063.0,32080194.0,157531.5,1,0,0,1,0,0,999,empleado,casado,1,vida,Buenos Aires
31,masculino,3,1,0,28,2.0,0,426253.0,47001859.0,213126.5,1,0,1,0,2,0,375,empleado,divorciado,1,hogar,Buenos Aires
54,femenino,1,1,1,1,1.0,1,218120.0,24865680.0,218120.0,0,0,0,1,1,0,710,empleado,casado,0,ninguno,Resto
51,femenino,2,1,0,111,1.0,0,164662.0,24369976.0,164662.0,0,0,1,0,0,0,999,empleado,divorciado,1,salud,Buenos Aires
66,femenino,3,1,0,65,1.0,0,184372.0,17146596.0,184372.0,0,0,0,1,0,0,999,jubilado,divorciado,1,hogar,Buenos Aires
18,femenino,0,0,0,1,3.0,1,584909.0,48084153.0,194969.66666666663,1,0,1,1,0,0,999,desempleado,soltero,0,ninguno,Resto
55,masculino,3,0,1,87,1.0,0,103149.0,15369201.0,103149.0,0,0,0,1,0,0,999,empleado,divorciado,1,auto,Córdoba
34,masculino,0,0,0,99,2.0,0,199509.0,24498346.0,99754.5,0,1,0,1,0,0,999,empleado,divorciado,1,vida,Santa Fe
51,femenino,0,1,0,8,1.0,3,221969.0,20865086.0,221969.0,1,0,0,0,0,0,999,empleado,soltero,0,ninguno,Resto
42,masculino,3,1,1,4,1.0,1,173097.0,17309700.0,173097.0,0,1,0,0,0,0,999,desempleado,casado,0,ninguno,Resto
28,femenino,0,1,0,96,1.0,0,157078.0,13822864.0,157078.0,0,0,0,1,0,0,999,empleado,soltero,1,hogar,Córdoba
56,femenino,2,0,0,101,2.0,0,355178.0,36680288.0,177589.0,1,0,0,1,0,0,999,empresario,divorciado,1,vida,Resto
54,femenino,1,1,1,2,1.0,1,163192.0,23336456.0,163192.0,0,1,0,0,0,0,999,empleado,soltero,0,ninguno,Buenos Aires
42,masculino,3,1,1,4,1.0,1,173097.0,17309700.0,173097.0,0,1,0,0,0,0,999,desempleado,casado,0,ninguno,Resto
54,femenino,3,1,1,2,1.0,1,126046.0,11848324.0,126046.0,0,1,0,0,2,0,295,empleado,soltero,0,ninguno,Buenos Aires
33,masculino,2,0,1,4,3.0,1,378101.0,38609767.0,126033.66666666669,1,0,1,1,0,0,999,desempleado,casado,0,ninguno,Córdoba
24,femenino,0,0,1,48,1.0,0,256520.0,24112880.0,256520.0,0,0,0,1,0,0,999,estudiante,casado,1,auto,Córdoba
34,masculino,1,0,1,106,2.0,3,452769.0,41749677.0,226384.5,0,0,1,1,0,0,999,autónomo,casado,1,auto,Buenos Aires
18,femenino,0,0,0,1,3.0,1,584909.0,48084153.0,194969.66666666663,1,0,1,1,0,0,999,desempleado,soltero,0,ninguno,Resto
52,femenino,2,0,0,5,1.0,1,322127.0,23193144.0,322127.0,0,0,1,0,0,0,999,autónomo,viudo,0,ninguno,Entre Ríos
44,femenino,2,0,0,34,1.0,0,222730.0,22718460.0,222730.0,0,0,0,0,0,0,999,empleado,soltero,1,salud,Resto
23,femenino,0,1,1,36,2.0,0,567540.0,56179719.0,283770.0,0,1,0,1,0,0,999,estudiante,soltero,1,auto,Buenos Aires
33,masculino,2,0,1,4,3.0,1,378101.0,38609767.0,126033.66666666669,1,0,1,1,0,0,999,desempleado,casado,0,ninguno,Córdoba
62,masculino,0,1,1,49,2.0,0,427941.0,46237320.0,213970.5,1,0,0,1,0,0,999,empresario,soltero,1,hogar,Resto
65,femenino,1,1,0,2,2.0,1,357854.0,38992329.0,178927.0,0,1,0,1,0,0,999,jubilado,soltero,0,ninguno,Resto
25,masculino,0,1,1,60,1.0,0,251246.0,32661980.0,251246.0,0,0,0,1,0,0,999,estudiante,casado,1,auto,Córdoba
42,masculino,3,1,1,4,1.0,1,173097.0,17309700.0,173097.0,0,1,0,0,0,0,999,empleado,casado,0,ninguno,Resto
59,femenino,1,1,0,28,2.0,0,560541.0,46810842.0,280270.5,0,1,1,0,0,0,999,autónomo,casado,1,salud,Resto
51,femenino,0,1,0,8,1.0,3,221969.0,20865086.0,221969.0,1,0,0,0,0,0,999,empleado,soltero,0,ninguno,Resto
55,femenino,3,1,1,100,1.0,1,83751.0,9380112.0,83751.0,1,0,0,0,0,0,999,empleado,casado,1,hogar,Buenos Aires
57,masculino,0,0,1,46,3.0,2,569556.0,60931296.0,189852.0,1,1,0,1,0,0,999,desempleado,casado,1,vida,Resto
45,masculino,1,1,1,50,2.0,3,442872.0,52925152.0,221436.0,0,1,0,1,0,0,999,empresario,divorciado,1,auto,Resto
18,masculino,0,0,0,4,3.0,1,596700.0,55271314.0,198900.0,0,1,1,1,0,0,999,desempleado,soltero,0,ninguno,Córdoba
26,femenino,2,0,1,5,1.0,1,134083.0,13408300.0,134083.0,1,0,0,0,1,0,580,empleado,casado,0,ninguno,Córdoba
29,femenino,1,0,1,5,2.0,1,322613.0,27689504.0,161306.5,1,1,0,0,1,0,314,empleado,divorciado,0,ninguno,Buenos Aires
54,femenino,0,0,1,13,1.0,3,169150.0,22327800.0,169150.0,1,0,0,0,0,0,999,desempleado,casado,1,salud,Buenos Aires
65,femenino,1,1,0,2,2.0,1,357854.0,38992329.0,178927.0,0,1,0,1,0,0,999,jubilado,soltero,0,ninguno,Resto
54,femenino,1,1,1,2,1.0,1,163192.0,23336456.0,163192.0,0,1,0,0,0,0,999,empleado,soltero,0,ninguno,Buenos Aires
46,masculino,2,1,1,3,2.0,1,400596.0,28495308.0,200298.0,0,1,1,0,0,0,999,empresario,soltero,0,ninguno,Mendoza
42,masculino,1,1,1,4,1.0,1,173097.0,17309700.0,173097.0,0,1,0,0,0,0,999,empleado,casado,0,ninguno,Entre Ríos
30,femenino,3,0,0,5,2.0,1,315063.0,32080194.0,157531.5,1,0,0,1,0,0,999,empleado,casado,0,ninguno,Buenos Aires
46,masculino,2,1,1,3,2.0,1,400596.0,28495308.0,200298.0,0,1,1,0,0,0,999,empresario,soltero,0,ninguno,Mendoza
52,masculino,0,1,1,48,1.0,0,257523.0,30902760.0,257523.0,0,0,0,1,0,0,999,empleado,divorciado,1,auto,Buenos Aires
59,femenino,2,1,0,57,3.0,0,664473.0,78270160.0,221491.0,1,0,1,1,0,0,999,empleado,soltero,1,hogar,Resto
65,masculino,1,0,1,24,1.0,2,312304.0,19987456.0,312304.0,0,1,0,0,0,0,999,jubilado,casado,1,salud,Córdoba
53,masculino,2,1,0,109,2.0,0,468822.0,53341492.0,234411.0,0,0,1,1,0,0,999,empleado,soltero,1,hogar,Córdoba
50,masculino,1,0,0,88,1.0,0,256433.0,17181011.0,256433.0,0,0,1,0,0,0,999,empleado,casado,1,salud,Buenos Aires
34,masculino,1,1,0,15,2.0,0,391639.0,40445534.0,195819.5,0,0,1,1,0,0,999,empleado,divorciado,1,hogar,Córdoba
43,femenino,2,0,1,13,2.0,0,404254.0,28146862.0,202127.0,0,1,0,1,0,0,999,empleado,viudo,1,auto,Buenos Aires
26,femenino,2,0,1,5,1.0,1,134083.0,13408300.0,134083.0,1,0,0,0,1,0,580,empleado,casado,0,ninguno,Córdoba
28,femenino,1,1,1,4,2.0,1,243572.0,19565098.0,121786.0,1,0,0,1,0,0,999,empleado,divorciado,0,ninguno,Buenos Aires
62,masculino,3,1,1,49,2.0,0,427941.0,46237320.0,213970.5,1,0,0,1,0,0,999,empleado,soltero,1,hogar,Buenos Aires
33,masculino,2,0,1,4,3.0,1,378101.0,38609767.0,126033.66666666669,1,0,1,1,0,0,999,desempleado,casado,0,ninguno,Córdoba
26,femenino,2,1,1,2,2.0,0,507258.0,45059989.0,253629.0,0,0,1,1,0,0,999,empleado,casado,1,auto,Tucumán
32,femenino,2,0,0,1,2.0,1,350541.0,42938129.0,175270.5,0,0,1,1,0,0,999,autónomo,casado,0,ninguno,Buenos Aires
26,masculino,0,0,0,28,1.0,0,267058.0,22699930.0,267058.0,0,0,0,1,0,0,999,empleado,divorciado,1,vida,Buenos Aires
20,femenino,0,0,0,0,1.0,0,214789.0,21049322.0,214789.0,0,0,0,1,0,0,999,desempleado,divorciado,1,vida,Santa Fe
36,masculino,0,1,1,83,3.0,1,887499.0,76393683.0,295833.0,0,1,1,1,1,866180,267,empleado,casado,1,auto,Santa Fe
48,femenino,0,1,1,112,3.0,0,522819.0,44197020.0,174273.0,0,1,1,1,0,0,999,empleado,divorciado,1,auto,Buenos Aires
28,femenino,0,1,1,1,1.0,1,222290.0,11559080.0,222290.0,0,0,1,0,0,0,999,empleado,soltero,0,ninguno,Resto
46,masculino,3,1,1,3,2.0,1,400596.0,28495308.0,200298.0,0,1,1,0,0,0,999,empleado,soltero,0,ninguno,Buenos Aires
40,masculino,1,1,1,1,1.0,1,310630.0,20501580.0,310630.0,0,1,0,0,0,0,999,empleado,soltero,0,ninguno,Buenos Aires
40,masculino,1,0,1,114,1.0,0,79834.0,8941408.0,79834.0,1,0,0,0,1,0,456,empleado,soltero,1,vida,Buenos Aires
56,masculino,0,1,1,72,1.0,0,206246.0,30936900.0,206246.0,0,0,0,1,1,731872,88,empresario,divorciado,1,hogar,Entre Ríos
46,masculino,0,1,0,97,1.0,0,355214.0,45467392.0,355214.0,0,0,1,0,0,0,999,autónomo,casado,1,salud,Resto
38,femenino,0,1,1,1,1.0,0,266152.0,19961400.0,266152.0,1,0,0,0,0,0,999,desempleado,casado,1,salud,Buenos Aires
54,femenino,1,1,1,1,1.0,1,218120.0,24865680.0,218120.0,0,0,0,1,1,0,710,empleado,casado,0,ninguno,Resto
32,femenino,2,0,0,1,2.0,1,349343.0,33800074.0,174671.5,0,0,1,1,0,0,999,autónomo,casado,0,ninguno,Mendoza
34,masculino,1,0,1,2,2.0,1,504150.0,74489120.0,252075.0,0,1,0,1,2,0,366,empleado,divorciado,0,ninguno,Resto
65,femenino,1,1,0,2,2.0,1,357854.0,38992329.0,178927.0,0,1,0,1,0,0,999,jubilado,soltero,0,ninguno,Resto
25,masculino,0,1,1,59,1.0,0,160357.0,15714986.0,160357.0,1,0,0,0,0,0,999,estudiante,casado,1,hogar,Buenos Aires
54,femenino,1,1,1,1,1.0,1,218120.0,24865680.0,218120.0,0,0,0,1,1,0,710,empleado,casado,0,ninguno,Resto
26,masculino,2,0,1,56,3.0,1,891192.0,95216730.0,297064.0,0,1,1,1,1,466750,727,autónomo,viudo,1,auto,Córdoba
52,masculino,0,1,1,61,1.0,2,146588.0,18763264.0,146588.0,1,0,0,0,1,0,625,empleado,soltero,1,salud,Resto
25,masculino,0,1,0,22,1.0,0,390494.0,37487424.0,390494.0,0,1,0,0,0,0,999,estudiante,casado,1,salud,Buenos Aires
34,masculino,1,0,1,2,2.0,1,504150.0,74489120.0,252075.0,0,1,0,1,2,0,366,empleado,divorciado,0,ninguno,Resto
33,masculino,0,0,1,4,3.0,1,378101.0,38609767.0,126033.66666666669,1,0,1,1,0,0,999,autónomo,casado,0,ninguno,Entre Ríos
28,femenino,3,1,1,1,1.0,1,222290.0,11559080.0,222290.0,0,0,1,0,0,0,999,desempleado,soltero,0,ninguno,Resto
31,masculino,3,1,0,86,1.0,0,141843.0,16737474.0,141843.0,0,0,0,1,0,0,999,empleado,casado,1,hogar,Resto
57,femenino,3,1,1,5,3.0,1,450539.0,58898391.0,150179.66666666666,1,1,1,0,0,0,999,empleado,soltero,0,ninguno,Buenos Aires
54,femenino,1,1,1,1,1.0,1,218120.0,24865680.0,218120.0,0,0,0,1,1,0,710,empleado,casado,0,ninguno,Resto
46,masculino,3,1,1,3,2.0,1,400596.0,28495308.0,200298.0,0,1,1,0,0,0,999,empleado,soltero,0,ninguno,Buenos Aires
58,masculino,3,0,1,110,1.0,0,310157.0,26363345.0,310157.0,0,1,0,0,0,0,999,empleado,viudo,1,auto,Resto
54,femenino,1,1,1,1,1.0,1,218120.0,24865680.0,218120.0,0,0,0,1,1,0,710,empleado,casado,0,ninguno,Resto
54,femenino,1,1,1,1,1.0,1,218120.0,24865680.0,218120.0,0,0,0,1,1,0,710,empleado,casado,0,ninguno,Resto
33,femenino,0,1,1,33,1.0,0,96728.0,7061144.0,96728.0,1,0,0,0,0,0,999,desempleado,divorciado,1,salud,Resto
26,masculino,1,0,1,27,1.0,0,165590.0,20698750.0,165590.0,0,0,0,1,1,534718,352,empleado,divorciado,1,vida,Resto
18,masculino,0,0,0,4,3.0,1,596700.0,55271314.0,198900.0,0,1,1,1,0,0,999,desempleado,soltero,0,ninguno,Córdoba
26,masculino,0,1,0,53,2.0,0,327664.0,25299480.0,163832.0,0,1,0,1,1,902162,402,empleado,soltero,1,vida,Buenos Aires
34,masculino,1,0,1,2,2.0,1,504150.0,74489120.0,252075.0,0,1,0,1,2,0,366,empleado,divorciado,0,ninguno,Resto
52,femenino,3,1,1,14,1.0,3,125161.0,13642549.0,125161.0,0,0,0,1,0,0,999,empleado,divorciado,1,hogar,Buenos Aires
29,masculino,1,0,0,28,2.0,1,386337.0,52571130.0,193168.5,1,0,0,1,0,0,999,empleado,soltero,1,vida,Córdoba
30,femenino,2,0,1,20,2.0,2,436742.0,37848299.0,218371.0,1,1,0,0,0,0,999,autónomo,soltero,1,salud,Córdoba
30,femenino,3,0,0,5,2.0,1,315063.0,32080194.0,157531.5,1,0,0,1,0,0,999,empleado,casado,0,ninguno,Buenos Aires
40,masculino,0,1,1,73,1.0,0,145217.0,10310407.0,145217.0,0,0,0,1,0,0,999,empresario,soltero,1,auto,Resto
