
persona_id,edad,genero,preferencia_contacto,antiguedad_cliente,hijos,ocupacion,ingresos_mensuales,cantidad_polizas,suma_asegurada_total,prima_promedio,cantidad_pagos,cuotas_cumplidas,cuotas_impagas,pagos_parciales,ratio_cuotas_cumplidas,monto_promedio_pago,cantidad_siniestros,monto_promedio_siniestro,dias_desde_ultimo_siniestro,tiene_auto,tiene_hogar,tiene_vida,tiene_salud,tiene_accidentes,tiene_mascotas,tiene_riesgos,producto_objetivo,adquirio
943,61,1,0,3.41,2,1,243050,2,620000,8143.0,38,32,5,1,0.84,697.29,2,119085.0,252,1,0,0,0,0,0,0,5,0
944,33,0,1,4.57,3,1,135404,2,440000,9541.5,34,22,10,2,0.65,739.07,0,0.0,-1,1,0,1,0,0,0,0,5,0
945,44,1,1,3.61,0,2,125925,1,240000,8224.0,13,13,0,0,1.0,660.59,1,138395.0,761,1,0,0,0,0,0,0,2,1
946,60,0,0,1.0,3,4,101918,1,144000,9802.0,13,9,3,1,0.69,815.09,0,0.0,-1,0,1,0,0,0,0,0,5,0
947,29,0,0,0.15,0,1,289827,1,240000,10170.0,21,20,1,0,0.95,825.57,0,0.0,-1,1,0,0,0,0,0,0,5,0
948,41,1,0,4.78,0,1,139216,1,315000,16229.0,14,13,1,0,0.93,1331.0,1,177990.0,42,0,0,0,1,0,0,0,3,0
949,46,1,0,2.13,1,2,75963,2,1110000,15115.5,50,45,1,4,0.9,1257.81,0,0.0,-1,0,0,1,1,0,0,0,6,0
950,53,1,1,0.67,0,1,303258,3,1124000,9429.67,42,34,4,4,0.81,802.15,2,123445.5,372,1,1,0,0,0,0,0,3,1
951,60,1,0,0.48,2,1,214914,2,396000,12202.0,47,37,6,4,0.79,1052.19,2,66881.5,357,0,0,1,0,0,0,0,4,1
952,29,0,0,1.13,3,2,596425,3,1406000,11917.33,39,33,3,3,0.85,982.84,2,153442.5,958,1,0,0,1,1,0,0,3,1
953,29,1,1,1.27,1,2,395241,2,512000,9464.0,26,23,3,0,0.88,816.79,4,87919.0,42,0,1,1,0,0,0,0,5,1
954,65,0,1,2.04,2,4,196456,1,285000,15812.0,13,12,0,1,0.92,1319.46,0,0.0,-1,0,0,0,1,0,0,0,3,1
955,31,0,1,4.11,0,3,65973,2,1395000,16908.0,27,21,3,3,0.78,1390.9,1,448721.0,607,0,0,0,1,0,0,0,3,1
956,45,0,1,0.25,4,1,106919,1,110000,9975.0,25,22,3,0,0.88,844.13,1,8631.0,964,1,0,0,0,0,0,0,2,1
957,46,1,0,2.1,0,2,468954,1,555000,17834.0,11,10,0,1,0.91,1437.99,1,147456.0,16,0,0,0,1,0,0,0,3,1
958,63,1,1,1.97,3,3,53553,1,260000,9868.0,25,18,3,4,0.72,780.69,0,0.0,-1,1,0,0,0,0,0,0,3,1
959,69,0,1,0.67,3,2,180817,2,587000,10957.5,26,20,3,3,0.77,883.71,0,0.0,-1,0,0,1,0,1,0,0,4,1
960,30,0,0,0.12,3,1,254162,1,160000,7194.0,13,10,2,1,0.77,547.97,3,37464.0,1049,0,1,0,0,0,0,0,5,1
961,63,1,1,4.68,1,1,336516,1,301000,5856.0,25,23,0,2,0.92,499.33,1,145096.0,140,0,0,0,0,1,0,0,1,1
962,44,1,0,2.68,1,3,58512,1,240000,12912.0,29,19,7,3,0.66,1067.0,0,0.0,-1,1,0,0,0,0,0,0,3,1
963,30,0,1,1.36,0,1,123360,2,294000,8219.5,18,13,3,2,0.72,715.95,0,0.0,-1,1,1,0,0,0,0,0,3,1
964,49,0,1,0.53,0,1,194046,2,1350000,16885.5,57,49,1,7,0.86,1406.16,2,293455.0,105,0,0,0,1,0,0,0,3,1
965,45,0,0,1.81,2,2,225624,1,192000,6752.0,13,11,0,2,0.85,553.33,3,75455.0,464,0,1,0,0,0,0,0,1,0
966,58,1,0,2.05,4,1,165794,3,814000,10550.67,59,48,5,6,0.81,840.96,0,0.0,-1,1,1,1,0,0,0,0,4,1
967,68,0,0,3.0,1,1,86872,1,144000,7277.0,3,3,0,0,1.0,579.7,0,0.0,-1,0,1,0,0,0,0,0,1,0
968,35,0,0,1.63,2,1,322751,3,805000,7606.33,87,68,10,9,0.78,699.07,1,43301.0,469,0,1,1,0,0,1,0,4,0
969,43,1,0,0.39,2,1,192154,2,430000,9295.0,61,52,6,3,0.85,756.53,1,69614.0,366,1,0,0,0,0,0,0,2,1
970,33,0,0,1.37,2,4,52305,2,732000,9088.0,50,41,2,7,0.82,657.79,3,162180.0,85,1,0,0,0,1,0,0,2,0
971,63,0,0,0.72,3,4,222264,1,232000,7343.0,25,19,3,3,0.76,612.4,0,0.0,-1,0,1,0,0,0,0,0,5,1
972,51,0,0,0.15,3,2,631954,1,200000,8231.0,7,5,2,0,0.71,771.66,2,77108.5,1,0,1,0,0,0,0,0,7,0
973,52,1,0,4.98,2,2,513562,3,702000,10841.67,87,71,9,7,0.82,847.87,0,0.0,-1,1,1,1,0,0,0,0,4,1
974,22,1,1,1.14,2,4,71425,3,837000,11983.33,56,42,6,8,0.75,995.42,3,109246.67,40,1,1,0,1,0,0,0,3,1
975,47,0,1,4.39,2,2,638214,2,470000,6069.0,50,39,7,4,0.78,501.44,1,226256.0,731,1,0,0,0,0,1,0,2,1
976,40,1,0,0.93,3,4,56603,2,950000,12932.0,62,50,9,3,0.81,981.91,2,80978.0,957,1,0,0,1,0,0,0,2,1
977,37,1,0,1.65,1,1,199773,2,820000,11024.0,40,33,4,3,0.82,1027.46,4,129583.75,17,1,0,0,0,0,0,0,2,1
978,38,1,0,2.28,0,2,416047,3,938000,11132.33,36,30,2,4,0.83,910.26,0,0.0,-1,1,1,0,0,0,0,0,3,0
979,29,0,1,1.22,4,1,299200,2,442000,12203.0,26,18,5,3,0.69,1046.07,1,51589.0,717,1,0,1,0,0,0,0,5,0
980,24,0,0,1.91,2,2,535146,2,606000,12327.0,40,33,4,3,0.82,1083.42,4,173847.5,88,1,0,1,0,0,0,0,5,1
981,44,1,0,3.56,1,4,157004,1,300000,17377.0,6,5,1,0,0.83,1417.93,1,15734.0,30,0,0,0,1,0,0,0,3,0
982,45,0,1,3.81,0,2,514785,1,375000,17977.0,13,12,1,0,0.92,1490.26,0,0.0,-1,0,0,0,1,0,0,0,3,1
983,64,1,1,4.32,3,4,178173,2,570000,10774.0,57,44,5,8,0.77,924.81,0,0.0,-1,1,0,0,0,0,0,0,6,1
984,30,1,0,1.59,1,1,144059,2,560000,9965.5,50,43,3,4,0.86,731.27,0,0.0,-1,1,0,0,0,0,0,0,2,1
985,35,0,1,0.62,2,1,168984,2,472000,9557.0,50,43,5,2,0.86,751.95,4,100966.0,1068,0,1,0,0,0,0,0,5,0
986,26,1,1,1.44,0,3,23571,3,1212000,10166.67,43,32,7,4,0.74,859.64,9,117420.67,36,1,1,0,0,0,0,0,3,0
987,60,1,0,2.92,3,1,121963,2,464000,8495.0,31,23,5,3,0.74,701.49,1,55610.0,349,0,1,0,0,0,0,0,7,0
988,49,0,0,1.81,1,3,16389,1,288000,10369.0,12,10,1,1,0.83,846.14,3,136013.33,16,0,0,1,0,0,0,0,4,1
989,62,0,1,3.09,2,2,392380,2,600000,10336.0,34,30,4,0,0.88,874.76,2,136931.5,34,1,0,0,0,0,0,0,3,1
990,54,1,0,4.19,1,2,434768,1,296000,7769.0,25,21,4,0,0.84,705.34,0,0.0,-1,0,1,0,0,0,0,0,6,0
991,24,1,0,1.62,0,2,448559,3,1175000,12562.67,51,43,1,7,0.84,1081.98,2,32100.5,533,1,1,0,1,0,0,0,3,1
992,48,0,0,1.35,2,1,346107,2,1095000,13357.0,45,31,8,6,0.69,1144.18,3,132263.67,887,0,0,1,1,0,0,0,1,0
993,58,1,1,2.87,1,3,57564,1,344000,5546.0,13,11,0,2,0.85,496.48,0,0.0,-1,0,1,0,0,0,0,0,7,0
994,27,0,0,1.82,0,5,15370,1,152000,9752.0,37,30,3,4,0.81,815.54,0,0.0,-1,0,1,0,0,0,0,0,5,0
995,46,0,1,4.79,3,1,332870,1,645000,12740.0,7,6,0,1,0.86,1117.24,0,0.0,-1,0,0,0,1,0,0,0,3,0
996,53,0,1,2.66,2,3,28176,1,85000,2851.0,13,12,1,0,0.92,218.01,3,45779.0,489,0,0,0,0,0,1,0,2,1
997,51,1,1,2.42,2,4,193047,3,1230000,9524.0,66,59,5,2,0.89,844.1,2,52429.0,77,1,0,0,0,0,0,0,2,1
998,32,1,0,2.18,1,1,218936,1,120000,8268.0,33,27,2,4,0.82,730.16,0,0.0,-1,0,1,0,0,0,0,0,5,0
999,55,1,1,2.52,0,1,169570,2,750000,12671.0,22,17,3,2,0.77,1104.52,2,42007.5,269,0,0,0,1,0,0,0,3,1
1000,64,0,0,3.01,4,1,167427,2,440000,9156.5,26,22,1,3,0.85,740.71,3,32935.67,325,0,1,0,0,0,0,0,4,1
1001,65,0,0,1.85,0,4,74552,1,516000,11285.0,17,14,1,2,0.82,943.51,2,150295.0,31,0,0,1,0,0,0,0,4,0
1002,42,1,1,1.96,1,5,90898,1,525000,13881.0,11,8,2,1,0.73,1211.92,1,66501.0,50,0,0,0,1,0,0,0,3,1
1003,56,1,1,1.88,0,5,110726,2,620000,12556.5,26,22,1,3,0.85,1021.45,3,132672.67,298,1,0,0,1,0,0,0,3,1
1004,51,0,1,3.31,3,1,134709,2,1140000,13185.5,27,21,2,4,0.78,1139.05,0,0.0,-1,0,0,1,0,0,0,0,4,1
1005,29,0,0,4.19,1,2,441610,1,208000,10444.0,25,18,5,2,0.72,893.28,0,0.0,-1,0,1,0,0,0,0,0,5,1
1006,62,1,1,0.28,0,1,169288,2,694000,11248.5,36,30,3,3,0.83,941.24,1,49601.0,751,1,0,1,0,0,0,0,4,1
1007,26,0,1,0.95,0,1,210768,2,572000,11805.0,50,37,6,7,0.74,981.54,0,0.0,-1,1,0,1,0,0,0,0,5,1
1008,66,1,0,1.59,2,4,248627,1,350000,8222.0,13,13,0,0,1.0,653.18,0,0.0,-1,1,0,0,0,0,0,0,3,1
1009,42,1,1,4.52,3,1,237647,3,468000,10525.0,66,54,4,8,0.82,980.4,1,156777.0,29,0,1,1,0,0,0,0,4,1
1010,27,0,0,3.81,4,4,119092,1,200000,7370.0,13,10,2,1,0.77,603.22,0,0.0,-1,1,0,0,0,0,0,0,5,1
1011,35,0,1,0.39,1,2,109496,1,360000,13967.0,23,16,1,6,0.7,1164.08,2,41098.5,249,0,0,0,1,0,0,0,3,1
1012,62,1,1,3.27,0,4,123346,3,772000,11186.33,64,52,4,8,0.81,918.5,1,99632.0,14,0,1,1,1,0,0,0,6,1
1013,57,1,0,4.64,1,2,385269,2,520000,10005.5,40,36,1,3,0.9,877.49,2,209829.0,188,1,0,0,0,0,0,0,4,0
1014,31,1,0,4.73,1,1,105085,1,250000,8468.0,4,4,0,0,1.0,815.2,1,159026.0,45,1,0,0,0,0,0,0,2,1
1015,24,0,1,3.64,0,2,159934,3,994000,9097.67,45,35,2,8,0.78,734.85,0,0.0,-1,1,1,0,0,0,0,0,3,1
1016,24,1,0,4.5,3,2,338205,1,470000,9624.0,13,8,2,3,0.62,819.61,0,0.0,-1,1,0,0,0,0,0,0,5,0
1017,34,1,0,3.92,0,3,18503,1,168000,10887.0,25,20,4,1,0.8,912.13,3,88952.67,514,0,0,1,0,0,0,0,5,0
1018,59,1,0,0.73,2,1,255272,1,372000,10604.0,25,23,1,1,0.92,858.46,3,163684.33,1058,0,0,1,0,0,0,0,4,0
1019,23,1,0,4.68,0,2,295617,3,898000,6920.67,67,50,10,7,0.75,674.19,1,95201.0,141,1,1,0,0,0,0,0,3,1
1020,52,1,1,4.31,0,2,505931,1,320000,10144.0,13,11,2,0,0.85,853.87,3,155944.0,87,1,0,0,0,0,0,0,2,1
1021,43,0,1,4.38,2,1,240084,1,440000,10661.0,12,9,1,2,0.75,909.0,0,0.0,-1,1,0,0,0,0,0,0,2,0
1022,41,0,0,4.7,2,2,510206,2,309000,7756.0,38,29,7,2,0.76,565.84,2,35095.0,709,1,0,0,0,1,0,0,2,1
1023,38,1,1,3.45,1,1,113926,2,489000,5836.0,39,29,3,7,0.74,532.19,2,55951.5,233,0,1,0,0,1,0,0,4,1
1024,35,1,0,3.09,0,2,622423,2,501000,12184.5,38,32,3,3,0.84,1152.59,3,127773.0,170,0,1,0,1,0,0,0,3,0
1025,43,0,1,1.0,0,2,544127,2,986000,13070.0,44,33,3,8,0.75,1123.68,0,0.0,-1,1,0,1,0,0,0,0,2,1
1026,26,0,0,0.09,2,2,605303,1,470000,10665.0,13,8,2,3,0.62,874.83,0,0.0,-1,1,0,0,0,0,0,0,5,1
1027,29,1,1,1.1,0,2,616454,2,397000,8522.5,41,35,2,4,0.85,724.84,1,69782.0,558,1,0,0,0,1,0,0,4,0
1028,37,0,0,2.05,4,2,656175,2,512000,9131.5,43,39,2,2,0.91,815.69,1,159537.0,11,1,0,1,0,0,0,0,2,1
1029,59,1,0,1.04,0,5,141137,1,490000,9147.0,13,10,1,2,0.77,705.09,0,0.0,-1,1,0,0,0,0,0,0,7,0
1030,45,0,1,3.9,1,2,514888,1,490000,10790.0,11,6,1,4,0.55,863.66,0,0.0,-1,1,0,0,0,0,0,0,4,1
1031,49,1,0,1.7,2,4,48754,1,360000,10303.0,25,23,1,1,0.92,861.79,0,0.0,-1,0,1,0,0,0,0,0,3,1
1032,37,0,0,0.95,0,1,105398,2,415000,11638.0,70,60,2,8,0.86,987.56,1,251862.0,967,1,0,0,1,0,0,0,2,1
1033,27,1,1,0.21,1,2,611052,1,255000,14366.0,13,8,2,3,0.62,1158.14,0,0.0,-1,0,0,0,1,0,0,0,3,1
1034,63,0,1,1.29,5,4,63740,2,628000,11399.5,44,32,7,5,0.73,860.04,3,69309.67,554,1,0,1,0,0,0,0,4,1
1035,65,1,1,2.66,1,3,28419,2,554000,9841.0,47,40,1,6,0.85,833.69,0,0.0,-1,1,0,1,0,0,0,0,4,0
1036,24,1,0,2.54,1,2,380671,2,568000,6542.0,33,25,6,2,0.76,507.9,2,140858.5,598,0,1,0,0,0,0,0,5,0
1037,27,1,1,1.53,1,4,43294,1,600000,11358.0,26,21,3,2,0.81,941.25,1,329937.0,135,0,0,1,0,0,0,0,5,1
1038,58,0,0,4.03,0,2,69524,2,498000,12471.0,38,27,6,5,0.71,1042.61,0,0.0,-1,0,0,1,1,0,0,0,7,0
1039,58,0,0,3.31,3,1,232682,3,471000,9440.0,70,54,11,5,0.77,784.19,1,78534.0,318,1,0,1,0,1,0,0,4,1
1040,35,0,0,2.9,1,3,57149,1,384000,14299.0,36,32,3,1,0.89,1224.52,0,0.0,-1,0,0,1,0,0,0,0,4,0
1041,30,0,0,0.71,0,2,71390,1,240000,8641.0,13,11,1,1,0.85,690.99,2,168592.5,362,1,0,0,0,0,0,0,2,1
1042,63,1,0,2.37,0,1,339961,2,400000,13952.0,74,66,4,4,0.89,1190.62,0,0.0,-1,0,1,0,1,0,0,0,3,1
1043,30,1,1,4.4,2,1,126751,2,744000,8668.5,29,25,2,2,0.86,762.38,1,155153.0,15,1,1,0,0,0,0,0,3,0
1044,52,1,0,3.98,1,4,52342,2,670000,10235.0,19,12,4,3,0.63,789.82,3,123172.0,9,1,0,0,0,0,0,0,5,0
1045,23,0,0,4.3,1,2,325348,3,790000,9867.67,67,52,8,7,0.78,799.42,2,105489.5,206,1,0,1,0,0,0,0,5,1
1046,60,1,1,1.76,1,1,133868,3,484000,8009.0,66,54,5,7,0.82,596.94,3,51035.67,445,0,1,1,0,1,0,0,4,1
1047,47,0,0,3.67,1,1,302841,3,1392000,12639.33,81,61,14,6,0.75,1030.77,1,139474.0,211,1,0,1,1,0,0,0,2,1
1048,45,0,0,2.3,2,2,295527,1,630000,16442.0,37,26,6,5,0.7,1379.05,1,381472.0,1525,0,0,0,1,0,0,0,3,1
1049,43,1,0,1.47,1,3,45168,3,836000,9330.33,66,47,6,13,0.71,839.41,0,0.0,-1,0,1,1,0,0,0,0,4,1
1050,41,1,0,1.65,3,1,107926,2,647000,12113.0,38,30,7,1,0.79,1152.82,3,106755.33,33,0,1,0,1,0,0,0,3,0
1051,25,0,0,4.69,1,1,226157,2,610000,9293.5,26,15,4,7,0.58,734.72,3,200729.0,1032,1,1,0,0,0,0,0,3,1
1052,46,1,1,1.92,2,1,192530,2,372000,13094.0,52,47,4,1,0.9,1101.37,0,0.0,-1,0,0,1,0,0,0,0,4,1
1053,65,1,1,2.48,3,2,623668,2,715000,10874.0,38,28,8,2,0.74,996.95,1,163848.0,323,1,0,0,1,0,0,0,3,0
1054,41,0,0,4.84,1,2,257561,1,340000,7261.0,10,8,0,2,0.8,622.5,2,155420.0,201,1,0,0,0,0,0,0,2,1
1055,56,0,1,1.71,5,2,513722,2,435000,6719.0,65,56,2,7,0.86,528.75,4,98395.75,616,1,0,0,0,0,1,0,3,0
1056,52,0,0,0.32,2,1,243398,1,165000,12454.0,37,28,5,4,0.76,1023.04,0,0.0,-1,0,0,0,1,0,0,0,3,1
1057,69,0,1,4.13,0,4,118687,2,484000,10971.0,50,39,4,7,0.78,1012.74,1,235602.0,683,0,1,1,0,0,0,0,4,1
1058,40,0,1,0.53,2,1,161709,3,867000,11685.0,76,62,9,5,0.82,973.04,0,0.0,-1,0,1,0,1,0,0,0,3,1
1059,51,0,0,1.83,0,2,179967,1,324000,14748.0,13,12,1,0,0.92,1259.69,0,0.0,-1,0,0,1,0,0,0,0,4,1
1060,57,1,0,4.86,0,2,446448,1,320000,12310.0,23,17,2,4,0.74,1061.47,2,108703.5,296,1,0,0,0,0,0,0,7,1
1061,31,1,1,3.21,0,2,602543,1,720000,17307.0,25,18,3,4,0.72,1439.81,0,0.0,-1,0,0,0,1,0,0,0,3,1
1062,45,0,1,4.16,0,2,258744,3,1036000,11865.67,67,62,3,2,0.93,1047.03,3,82515.33,77,1,0,1,1,0,0,0,2,1
1063,62,0,0,3.42,1,1,326000,3,658000,8747.67,51,44,4,3,0.86,694.83,0,0.0,-1,1,0,1,0,0,0,0,4,0
1064,21,1,0,4.85,1,1,180835,2,587000,11192.0,62,43,11,8,0.69,979.93,3,52120.33,851,0,0,1,0,1,0,0,4,0
1065,64,1,1,0.4,0,2,65717,2,328000,8991.5,41,35,6,0,0.85,787.91,2,43434.5,227,0,1,0,0,0,0,0,6,1
1066,28,0,1,3.81,0,1,82945,1,88000,10674.0,37,28,4,5,0.76,925.41,1,35728.0,1202,0,1,0,0,0,0,0,5,0
1067,55,0,1,2.62,1,2,475058,1,460000,7395.0,13,10,2,1,0.77,607.68,3,130197.67,11,1,0,0,0,0,0,0,2,1
1068,41,0,1,3.22,0,2,662976,1,145000,5598.0,37,30,2,5,0.81,468.67,0,0.0,-1,0,0,0,0,0,1,0,5,1
1069,46,0,1,0.81,2,4,78214,2,432000,13186.5,29,23,3,3,0.79,1114.95,1,6141.0,159,1,0,1,0,0,0,0,2,1
1070,52,1,0,4.18,5,1,234062,2,615000,8101.5,30,26,3,1,0.87,718.34,1,152690.0,40,1,0,0,0,0,1,0,2,0
1071,22,0,1,1.33,3,3,39427,1,400000,5482.0,3,2,0,1,0.67,408.31,1,81962.0,18,0,1,0,0,0,0,0,5,0
1072,21,1,0,1.8,2,4,241174,2,368000,12241.0,42,34,6,2,0.81,1013.35,0,0.0,-1,0,1,1,0,0,0,0,5,1
1073,50,0,0,1.5,1,1,153933,3,942000,8691.0,71,54,11,6,0.76,684.35,5,80366.0,363,1,1,0,0,0,0,0,3,0
1074,48,1,1,1.97,0,1,127815,1,169000,11001.0,25,19,2,4,0.76,936.06,0,0.0,-1,0,0,0,0,0,0,1,6,0
1075,48,0,0,3.44,1,1,335361,2,616000,11034.0,26,24,1,1,0.92,950.28,1,69090.0,234,0,1,0,1,0,0,0,3,0
1076,30,1,1,1.19,1,1,156882,2,730000,7853.5,57,46,7,4,0.81,673.17,3,145238.67,995,1,0,0,0,0,0,0,2,1
1077,48,1,0,3.32,0,2,342900,2,500000,11065.0,45,35,7,3,0.78,941.0,1,62321.0,1476,1,0,0,0,0,0,0,2,1
1078,52,1,1,0.38,2,3,54343,3,684000,9591.67,62,50,6,6,0.81,906.32,2,39848.5,676,0,1,1,0,0,0,0,4,1
1079,33,1,0,4.6,2,3,50427,1,360000,12232.0,28,21,4,3,0.75,1019.24,0,0.0,-1,1,0,0,0,0,0,0,2,1
1080,39,0,1,3.99,2,1,161820,1,492000,11672.0,37,33,2,2,0.89,1016.25,0,0.0,-1,0,0,1,0,0,0,0,4,1
1081,60,1,1,3.6,2,1,172125,2,846000,9981.0,50,43,5,2,0.86,845.25,2,57619.0,503,0,0,0,1,1,0,0,3,1
1082,59,1,0,3.48,1,3,60396,1,444000,10090.0,25,20,3,2,0.8,892.7,0,0.0,-1,0,0,1,0,0,0,0,4,1
1083,58,0,1,2.43,0,3,45594,1,112000,8582.0,13,11,1,1,0.85,675.78,2,50002.5,313,0,1,0,0,0,0,0,5,0
1084,68,0,0,0.82,0,2,360836,2,972000,10422.0,29,24,3,2,0.83,846.62,0,0.0,-1,0,0,1,0,0,0,0,4,1
1085,22,1,1,4.42,2,3,39113,2,900000,11041.0,21,19,1,1,0.9,928.52,1,82062.0,199,1,0,0,0,0,0,0,5,1
1086,56,0,1,1.77,3,4,198620,2,720000,8047.0,42,33,5,4,0.79,679.19,4,179411.5,128,1,0,0,0,0,0,0,7,0
1087,48,0,0,3.82,2,1,308626,1,130000,11130.0,20,17,3,0,0.85,917.99,1,5208.0,51,1,0,0,0,0,0,0,2,1
1088,53,1,0,2.89,1,1,106961,2,905000,14732.0,23,20,2,1,0.87,1217.19,1,69207.0,150,1,0,0,1,0,0,0,2,1
1089,29,1,0,3.72,1,4,215866,3,746000,11302.0,46,37,4,5,0.8,951.07,3,101424.0,279,1,0,1,0,0,0,0,5,1
1090,68,1,0,3.59,4,1,242974,1,588000,9342.0,33,23,4,6,0.7,795.39,3,259840.33,481,0,0,1,0,0,0,0,4,1
1091,70,0,1,4.58,1,2,138992,2,815000,11706.0,24,20,3,1,0.83,939.96,2,87722.0,189,1,0,0,1,0,0,0,3,1
1092,28,1,0,2.5,2,1,209107,1,304000,10133.0,22,19,3,0,0.86,854.24,0,0.0,-1,0,1,0,0,0,0,0,5,0
1093,40,1,1,4.25,1,1,146528,2,1105000,11633.5,43,36,1,6,0.84,759.29,0,0.0,-1,1,0,0,1,0,0,0,2,1
1094,57,0,0,1.68,1,2,471385,3,937000,13558.0,64,51,11,2,0.8,1117.66,2,64196.5,83,1,0,1,1,0,0,0,5,1
1095,30,0,0,0.87,1,3,35858,1,368000,6731.0,15,13,0,2,0.87,581.68,0,0.0,-1,0,1,0,0,0,0,0,5,0
1096,52,0,0,4.58,1,1,288385,1,240000,12663.0,25,21,2,2,0.84,1061.01,2,135473.0,569,0,0,0,1,0,0,0,3,1
1097,33,0,1,2.85,2,2,110210,1,96000,6738.0,13,13,0,0,1.0,583.46,2,69375.0,441,0,1,0,0,0,0,0,5,0
1098,70,0,1,1.58,1,3,19071,1,330000,10077.0,25,19,2,4,0.76,814.99,3,126850.0,377,1,0,0,0,0,0,0,6,0
1099,66,0,1,0.18,0,1,105534,2,775000,14145.0,50,38,6,6,0.76,1195.46,2,75114.5,625,1,0,0,1,0,0,0,3,1
1100,53,1,1,3.74,0,3,52732,2,700000,8380.5,21,16,2,3,0.76,728.96,0,0.0,-1,1,0,0,0,0,0,0,2,1
1101,58,1,0,0.39,1,2,99360,2,475000,11789.0,62,50,5,7,0.81,923.46,1,65391.0,537,0,1,0,1,0,0,0,3,1
1102,40,1,0,2.99,0,4,115374,2,630000,12033.5,62,50,6,6,0.81,967.17,0,0.0,-1,0,0,1,1,0,0,0,7,0
1103,31,1,0,2.63,2,2,307057,1,264000,10632.0,13,11,2,0,0.85,918.58,0,0.0,-1,0,1,0,0,0,0,0,5,1
1104,69,0,0,0.51,2,1,268922,1,128000,10703.0,25,21,3,1,0.84,855.71,3,46183.0,1035,0,1,0,0,0,0,0,5,1
1105,55,1,0,3.0,1,1,312200,1,216000,9529.0,25,21,2,2,0.84,788.23,2,124736.0,878,0,1,0,0,0,0,0,4,1
1106,67,1,1,0.33,1,1,253911,2,553000,10387.5,50,40,6,4,0.8,1053.78,2,86662.5,810,0,0,0,1,1,0,0,3,1
1107,39,0,1,4.9,0,1,300134,3,1260000,11967.67,39,31,4,4,0.79,984.85,1,261059.0,1047,0,1,1,1,0,0,0,7,1
1108,33,0,1,4.06,1,1,145836,2,411000,10808.5,32,28,2,2,0.88,972.61,3,36483.67,83,1,0,0,0,1,0,0,2,0
1109,61,1,0,4.5,3,2,689792,1,95000,6524.0,21,15,3,3,0.71,560.04,0,0.0,-1,0,0,0,0,0,1,0,7,1
1110,65,1,0,3.23,0,2,415321,3,1761000,13211.0,63,48,8,7,0.76,1108.51,2,141980.0,644,0,1,0,1,0,0,0,3,1
1111,28,1,1,0.27,0,5,140691,2,1130000,14442.0,49,40,6,3,0.82,1290.76,1,154020.0,1131,1,0,0,1,0,0,0,3,1
1112,26,0,0,1.51,2,1,151690,1,405000,13012.0,13,8,1,4,0.62,1084.98,3,219649.0,935,0,0,0,1,0,0,0,3,1
1113,42,0,1,4.91,2,2,249465,1,564000,14719.0,37,28,6,3,0.76,1199.62,1,303974.0,1375,0,0,1,0,0,0,0,4,0
1114,58,0,1,1.71,1,2,542604,2,670000,8895.5,50,42,6,2,0.84,848.6,3,104761.33,1327,1,1,0,0,0,0,0,3,1
1115,60,0,1,1.7,1,5,106501,2,270000,5936.0,35,23,6,6,0.66,365.08,1,53513.0,499,1,0,0,0,0,1,0,7,1
1116,49,1,0,3.7,1,3,44574,1,564000,9802.0,37,30,3,4,0.81,814.87,1,179127.0,339,0,0,1,0,0,0,0,4,1
1117,41,0,1,3.16,1,1,295685,3,1062000,9401.67,20,12,4,4,0.6,804.53,1,112958.0,43,1,1,0,0,0,0,0,3,1
1118,65,0,1,3.05,1,1,84752,1,320000,12090.0,13,10,3,0,0.77,1060.51,1,25193.0,1189,1,0,0,0,0,0,0,3,1
1119,46,1,0,3.17,1,3,6574,2,238000,8541.0,24,20,4,0,0.83,685.08,1,19344.0,1150,1,1,0,0,0,0,0,3,0
1120,61,0,0,1.58,1,1,284976,2,460000,10333.0,32,19,4,9,0.59,873.51,1,139749.0,476,1,0,0,0,0,0,0,3,0
1121,55,1,0,2.39,2,2,265947,3,880000,11452.0,70,56,4,10,0.8,937.17,4,82388.75,166,1,1,1,0,0,0,0,4,1
1122,22,0,1,3.88,1,2,690510,1,240000,8621.0,37,27,2,8,0.73,740.76,0,0.0,-1,0,1,0,0,0,0,0,5,0
1123,33,1,1,4.02,2,4,108230,2,608000,10210.5,19,14,1,4,0.74,895.12,0,0.0,-1,1,1,0,0,0,0,0,3,1
1124,33,0,0,1.11,2,4,232653,3,1190000,12434.33,78,61,6,11,0.78,1129.2,4,115406.75,141,1,1,0,1,0,0,0,3,1
1125,36,1,1,4.17,0,3,32586,3,748000,12283.67,75,60,10,5,0.8,1018.53,2,75698.0,348,1,0,1,0,0,0,0,2,1
1126,68,1,1,2.93,3,1,225146,1,248000,8158.0,37,29,4,4,0.78,687.62,3,63246.33,506,0,1,0,0,0,0,0,5,1
1127,30,0,1,2.18,1,2,683322,2,738000,14823.5,38,30,2,6,0.79,1189.44,1,97530.0,1185,0,0,1,1,0,0,0,5,1
1128,51,1,1,3.63,0,3,2885,2,650000,12793.0,26,21,1,4,0.81,1034.55,0,0.0,-1,1,0,0,1,0,0,0,2,1
1129,55,0,1,1.65,2,4,215515,3,701000,9950.0,32,25,4,3,0.78,937.39,2,197032.0,1083,1,0,0,0,1,0,0,2,1
